# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   78       3.196178149219e-10       6.743846716593e-14      -1.513594773512e-12       2.991739376593e-16       2.090441194734e-11       3.045584426144e-12      -1.314524747642e-14 
   79       3.236845347822e-10       6.967361858716e-14      -1.596119474920e-12       3.069273573078e-16       2.025381107050e-11       2.967577867948e-12      -1.306287607997e-14 
   80       3.277883346946e-10       7.192852238702e-14      -1.680107783424e-12       3.147824895214e-16       1.963015590665e-11       2.892530006328e-12      -1.289564648661e-14 
   81       3.319296654391e-10       7.420172436278e-14      -1.765546220388e-12       3.227394026208e-16       1.903217772605e-11       2.820297530930e-12      -1.265898202718e-14 
   82       3.361086184058e-10       7.649173343639e-14      -1.852422771832e-12       3.307981614971e-16       1.845814796367e-11       2.750682758749e-12      -1.237024580666e-14 
   83       3.403249065993e-10       7.879702209723e-14      -1.940727003151e-12       3.389588274829e-16       1.790585966935e-11       2.683431418953e-12      -1.204880367660e-14 
   84       3.445781294814e-10       8.111597193320e-14      -2.030439052252e-12       3.472214726192e-16       1.737316203158e-11       2.618297842304e-12      -1.171290506313e-14 
   85       3.488686595577e-10       8.344669887918e-14      -2.121494261109e-12       3.555862254599e-16       1.685970639555e-11       2.555257798739e-12      -1.136959338387e-14 
   86       3.531968686241e-10       8.578719967554e-14      -2.213812863948e-12       3.640532326590e-16       1.636545703364e-11       2.494327046397e-12      -1.102323067160e-14 
   87       3.575628429790e-10       8.813540373085e-14      -2.307310516383e-12       3.726226453586e-16       1.589015468957e-11       2.435495997798e-12      -1.067854035279e-14 
   88       3.619663691987e-10       9.048917264180e-14      -2.401898223223e-12       3.812946193020e-16       1.543330732396e-11       2.378728637523e-12      -1.034061673860e-14 
   89       3.664069199111e-10       9.284629971298e-14      -2.497482266278e-12       3.900693149461e-16       1.499418085998e-11       2.323961439891e-12      -1.001493451567e-14 
   90       3.708836395708e-10       9.520450947681e-14      -2.593964132163e-12       3.989468975730e-16       1.457178992888e-11       2.271102286638e-12      -9.707358237159e-15 
   91       3.753953302331e-10       9.756145721332e-14      -2.691240440106e-12       4.079275374034e-16       1.416488861562e-11       2.220029384589e-12      -9.424151813559e-15 
   92       3.799404373288e-10       9.991472847001e-14      -2.789202869748e-12       4.170114097085e-16       1.377196120443e-11       2.170590183343e-12      -9.171988003666e-15 
   93       3.845174961494e-10       1.022619256087e-13      -2.887746953093e-12       4.261987896978e-16       1.339158064291e-11       2.122638277783e-12      -8.956333020632e-15 
   94       3.891265790162e-10       1.046009433790e-13      -2.986800119734e-12       4.354903532635e-16       1.302356570649e-11       2.076152815295e-12      -8.776301818273e-15 
   95       3.937680404767e-10       1.069297340958e-13      -3.086297755776e-12       4.448869218867e-16       1.266798157094e-11       2.031135129865e-12      -8.629042986835e-15 
   96       3.984420681915e-10       1.092462250108e-13      -3.186174764347e-12       4.543893732861e-16       1.232478345049e-11       1.987571804012e-12      -8.511282051921e-15 
   97       4.031486750334e-10       1.115483190267e-13      -3.286365615081e-12       4.639986428319e-16       1.199381239105e-11       1.945434107877e-12      -8.419308660887e-15 
   98       4.078876911855e-10       1.138338954112e-13      -3.386804393598e-12       4.737157249590e-16       1.167479106342e-11       1.904677438311e-12      -8.348963769219e-15 
   99       4.126587562403e-10       1.161008105123e-13      -3.487424850990e-12       4.835416745802e-16       1.136731955647e-11       1.865240757969e-12      -8.295626826925e-15 
  100       4.174613112977e-10       1.183468984720e-13      -3.588160453299e-12       4.934776084997e-16       1.107087117034e-11       1.827046034392e-12      -8.254202964916e-15 
  101       4.222945910640e-10       1.205699719411e-13      -3.688944430998e-12       5.035247068267e-16       1.078478820966e-11       1.789997679102e-12      -8.219110181398e-15 
  102       4.271576159503e-10       1.227678227937e-13      -3.789709828479e-12       5.136842143883e-16       1.050827777674e-11       1.753981986688e-12      -8.184266528253e-15 
  103       4.320491841712e-10       1.249382228416e-13      -3.890389553528e-12       5.239574421434e-16       1.024040756474e-11       1.718866573894e-12      -8.143077297425e-15 
  104       4.369681176339e-10       1.270789615805e-13      -3.990913976473e-12       5.343456515230e-16       9.980316591416e-12       1.684531980296e-12      -8.089841032200e-15 
  105       4.419140544535e-10       1.291879636980e-13      -4.091203251675e-12       5.448496866151e-16       9.727888881453e-12       1.650972540085e-12      -8.024211469002e-15 
  106       4.468867492627e-10       1.312631888454e-13      -4.191174046199e-12       5.554702946973e-16       9.483163369761e-12       1.618208154326e-12      -7.947317256604e-15 
  107       4.518858239307e-10       1.333025971306e-13      -4.290741919814e-12       5.662082389976e-16       9.246125264995e-12       1.586253141200e-12      -7.860399699717e-15 
  108       4.569107624506e-10       1.353041502398e-13      -4.389821347544e-12       5.770642988210e-16       9.016704204744e-12       1.555116028514e-12      -7.764815536858e-15 
  109       4.619609058268e-10       1.372658125592e-13      -4.488325742227e-12       5.880392696770e-16       8.794772410708e-12       1.524799346218e-12      -7.662039718221e-15 
  110       4.670354469629e-10       1.391855522958e-13      -4.586167477066e-12       5.991339634060e-16       8.580142843886e-12       1.495299418913e-12      -7.553668183543e-15 
  111       4.721334255486e-10       1.410613425991e-13      -4.683257908186e-12       6.103492083062e-16       8.372567359758e-12       1.466606158371e-12      -7.441420639974e-15 
  112       4.772537229476e-10       1.428911626825e-13      -4.779507397190e-12       6.216858492607e-16       8.171734863463e-12       1.438702856040e-12      -7.327143339944e-15 
  113       4.823950570850e-10       1.446729989449e-13      -4.874825333713e-12       6.331447478639e-16       7.977269464989e-12       1.411565975563e-12      -7.212811859029e-15 
  114       4.875559773348e-10       1.464048460916e-13      -4.969120157977e-12       6.447267825492e-16       7.788728634351e-12       1.385164945288e-12      -7.100533873826e-15 
  115       4.927348594074e-10       1.480847082560e-13      -5.062299383346e-12       6.564328487147e-16       7.605601356774e-12       1.359461950782e-12      -6.992551939815e-15 
  116       4.979301348092e-10       1.497106623278e-13      -5.154271573321e-12       6.682638531775e-16       7.427419831640e-12       1.334420851851e-12      -6.890780145245e-15 
  117       5.031410218015e-10       1.512810542738e-13      -5.244952496990e-12       6.802206964972e-16       7.254113920171e-12       1.310035607116e-12      -6.795344224085e-15 
  118       5.083668741257e-10       1.527943289029e-13      -5.334259767803e-12       6.923042887310e-16       7.085696528201e-12       1.286304931786e-12      -6.705868338560e-15 
  119       5.136069513773e-10       1.542489714485e-13      -5.422110995499e-12       7.045155549911e-16       6.922153086626e-12       1.263223356948e-12      -6.621923992478e-15 
  120       5.188604159680e-10       1.556435092395e-13      -5.508423825940e-12       7.168554355210e-16       6.763440710508e-12       1.240781102750e-12      -6.543028687759e-15 
  121       5.241263300866e-10       1.569765133721e-13      -5.593115980950e-12       7.293248857729e-16       6.609487358184e-12       1.218963951595e-12      -6.468644580960e-15 
  122       5.294036526610e-10       1.582466003811e-13      -5.676105298151e-12       7.419248764838e-16       6.460190990369e-12       1.197753121332e-12      -6.398177139796e-15 
  123       5.346912363196e-10       1.594524339113e-13      -5.757309770793e-12       7.546563937522e-16       6.315418729266e-12       1.177125138440e-12      -6.330973799670e-15 
  124       5.399878243526e-10       1.605927263887e-13      -5.836647587597e-12       7.675204391152e-16       6.175006017672e-12       1.157051711222e-12      -6.266322620190e-15 
  125       5.452920476739e-10       1.616662406924e-13      -5.914037172585e-12       7.805180296249e-16       6.038755778079e-12       1.137499602993e-12      -6.203450941701e-15 
  126       5.506024217822e-10       1.626717918257e-13      -5.989397224920e-12       7.936501979251e-16       5.906437571789e-12       1.118430505269e-12      -6.141524041804e-15 
  127       5.559173437229e-10       1.636082485873e-13      -6.062646758738e-12       8.069179923282e-16       5.777786758013e-12       1.099800910956e-12      -6.079643791883e-15 
  128       5.612350890495e-10       1.644745352433e-13      -6.133705142986e-12       8.203224768916e-16       5.652503652982e-12       1.081561987541e-12      -6.016847313629e-15 
  129       5.665539811214e-10       1.652696756512e-13      -6.202492662942e-12       8.338647285525e-16       5.530317750426e-12       1.063670489356e-12      -5.952308353209e-15 
  130       5.718729264509e-10       1.659929275571e-13      -6.268932189808e-12       8.475458280119e-16       5.411190134447e-12       1.046123117176e-12      -5.885969234000e-15 
  131       5.771909326158e-10       1.666436662586e-13      -6.332947770403e-12       8.613668679910e-16       5.295131785837e-12       1.028925705809e-12      -5.817976013666e-15 
  132       5.825069393997e-10       1.672213454278e-13      -6.394464165044e-12       8.753289561384e-16       5.182140139495e-12       1.012082475554e-12      -5.748482086900e-15 
  133       5.878198169870e-10       1.677254990865e-13      -6.453406891110e-12       8.894332150861e-16       5.072198709087e-12       9.955959843783e-13      -5.677648292521e-15 
  134       5.931283641569e-10       1.681557435816e-13      -6.509702266611e-12       9.036807825050e-16       4.965276711709e-12       9.794670801014e-13      -5.605643020573e-15 
  135       5.984313064790e-10       1.685117795599e-13      -6.563277453760e-12       9.180728111608e-16       4.861328692549e-12       9.636948525737e-13      -5.532642319424e-15 
  136       6.037272945072e-10       1.687933939437e-13      -6.614060502537e-12       9.326104689691e-16       4.760294149545e-12       9.482765858585e-13      -5.458830002862e-15 
  137       6.090149019750e-10       1.690004619059e-13      -6.661980394260e-12       9.472949390516e-16       4.662097158054e-12       9.332077104132e-13      -5.384397757194e-15 
  138       6.142926239898e-10       1.691329488448e-13      -6.706967085157e-12       9.621274197914e-16       4.566645995506e-12       9.184817552702e-13      -5.309545248344e-15 
  139       6.195588752277e-10       1.691909123600e-13      -6.748951549927e-12       9.771091248888e-16       4.473832766074e-12       9.040903002177e-13      -5.234480228949e-15 
  140       6.248119881285e-10       1.691745042269e-13      -6.787865825316e-12       9.922412834170e-16       4.383533025326e-12       8.900229279808e-13      -5.159418645462e-15 
  141       6.300502110898e-10       1.690839723724e-13      -6.823643053683e-12       1.007525139878e-15       4.295605404898e-12       8.762671764030e-13      -5.084584745243e-15 
  142       6.352717066622e-10       1.689196628497e-13      -6.856217526568e-12       1.022961954256e-15       4.209891237145e-12       8.628084906263e-13      -5.010211183662e-15 
  143       6.404745497440e-10       1.686820218139e-13      -6.885524728259e-12       1.038553002078e-15       4.126214179811e-12       8.496301752733e-13      -4.936539131197e-15 
