# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.01244e-05 to 163.241 h/Mpc,
# number of wavenumbers equal to 626
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_nudm                 5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi                   11:psi                
       3.726304678461e-02      -6.135805756035e-01      -4.417208186901e+03      -4.448378552571e+03      -6.121973552585e-01      -6.560089998936e+02      -6.560089998936e+02      -6.560089998936e+02      -4.407400834646e+03       1.530493388146e-01       1.530493387266e-01 
       3.744066607448e-02      -6.106811619575e-01      -4.438313338887e+03      -4.469713810373e+03      -6.093044718218e-01      -6.549230254800e+02      -6.549230254800e+02      -6.549230254800e+02      -4.428487372241e+03       1.523261179555e-01       1.523261178684e-01 
       3.761980714371e-02      -6.077840266665e-01      -4.459596692064e+03      -4.491227614985e+03      -6.064138618029e-01      -6.538279866647e+02      -6.538279866647e+02      -6.538279866647e+02      -4.449750628405e+03       1.516034654507e-01       1.516034653647e-01 
       3.780052602572e-02      -6.048888747561e-01      -4.481068538592e+03      -4.512928568189e+03      -6.035252307170e-01      -6.527226444166e+02      -6.527226444166e+02      -6.527226444166e+02      -4.471199382705e+03       1.508813076793e-01       1.508813075942e-01 
       3.798288155069e-02      -6.019953832849e-01      -4.502738024359e+03      -4.534826315514e+03      -6.006382563509e-01      -6.516055372813e+02      -6.516055372813e+02      -6.516055372813e+02      -4.492843095877e+03       1.501595640877e-01       1.501595640036e-01 
       3.816693553025e-02      -5.991031317441e-01      -4.524614173428e+03      -4.556929344766e+03      -5.977525191372e-01      -6.504750559227e+02      -6.504750559227e+02      -6.504750559227e+02      -4.514690246370e+03       1.494381297843e-01       1.494381297012e-01 
       3.835275295744e-02      -5.962117813923e-01      -4.546707291711e+03      -4.579247890106e+03      -5.948676810940e-01      -6.493301077707e+02      -6.493301077707e+02      -6.493301077707e+02      -4.536750972894e+03       1.487169202735e-01       1.487169201914e-01 
       3.854040222357e-02      -5.933208568278e-01      -4.569025919453e+03      -4.601791874850e+03      -5.919832679855e-01      -6.481698537061e+02      -6.481698537061e+02      -6.481698537061e+02      -4.559034875678e+03       1.479958169964e-01       1.479958169152e-01 
       3.872995535372e-02      -5.904300357543e-01      -4.591583490740e+03      -4.624572686688e+03      -5.890989581073e-01      -6.469942297945e+02      -6.469942297945e+02      -6.469942297945e+02      -4.581553561750e+03       1.472747395268e-01       1.472747394466e-01 
       3.892148826273e-02      -5.875388411793e-01      -4.614390309174e+03      -4.647601170105e+03      -5.862142756627e-01      -6.458032892679e+02      -6.458032892679e+02      -6.458032892679e+02      -4.604317686919e+03       1.465535689157e-01       1.465535688364e-01 
       3.911508103392e-02      -5.846468161593e-01      -4.637459883057e+03      -4.670890370984e+03      -5.833287644926e-01      -6.445983574996e+02      -6.445983574996e+02      -6.445983574996e+02      -4.627340260009e+03       1.458321911231e-01       1.458321910449e-01 
       3.931081822295e-02      -5.817534336001e-01      -4.660802029022e+03      -4.694451962298e+03      -5.804418990408e-01      -6.433803499786e+02      -6.433803499786e+02      -6.433803499786e+02      -4.650632554865e+03       1.451104747602e-01       1.451104746829e-01 
       3.950878918951e-02      -5.788583628668e-01      -4.684433736041e+03      -4.718300015320e+03      -5.775533492874e-01      -6.421510168835e+02      -6.421510168835e+02      -6.421510168835e+02      -4.674208993056e+03       1.443883373218e-01       1.443883372455e-01 
       3.970908846004e-02      -5.759608547563e-01      -4.708368001999e+03      -4.742449270781e+03      -5.746623674818e-01      -6.409124560730e+02      -6.409124560730e+02      -6.409124560730e+02      -4.698083916312e+03       1.436655918705e-01       1.436655917950e-01 
       3.991181612487e-02      -5.730605926014e-01      -4.732620805027e+03      -4.766914310930e+03      -5.717686379665e-01      -6.396656172625e+02      -6.396656172625e+02      -6.396656172625e+02      -4.722272001262e+03       1.429421594916e-01       1.429421594171e-01 
       4.011707827371e-02      -5.701567518516e-01      -4.757205242701e+03      -4.791710792439e+03      -5.688713380548e-01      -6.384118347920e+02      -6.384118347920e+02      -6.384118347920e+02      -4.746788359138e+03       1.422178345137e-01       1.422178344401e-01 
       4.032498747418e-02      -5.672489763946e-01      -4.782143626817e+03      -4.816857101825e+03      -5.659701122234e-01      -6.371517263966e+02      -6.371517263966e+02      -6.371517263966e+02      -4.771651836751e+03       1.414925280558e-01       1.414925279832e-01 
       4.053566329822e-02      -5.643364868836e-01      -4.807450751708e+03      -4.842370505332e+03      -5.630641830402e-01      -6.358846590207e+02      -6.358846590207e+02      -6.358846590207e+02      -4.796879135385e+03       1.407660457600e-01       1.407660456883e-01 
       4.074923290237e-02      -5.614186354540e-01      -4.833146683140e+03      -4.868270609348e+03      -5.601529040724e-01      -6.346095931465e+02      -6.346095931465e+02      -6.346095931465e+02      -4.822489739881e+03       1.400382260181e-01       1.400382259473e-01 
       4.096583166856e-02      -5.584947079514e-01      -4.859252792096e+03      -4.894577797170e+03      -5.572355627292e-01      -6.333244588320e+02      -6.333244588320e+02      -6.333244588320e+02      -4.848503979671e+03       1.393088906823e-01       1.393088906124e-01 
       4.118560391295e-02      -5.555640742604e-01      -4.885791833518e+03      -4.921314793690e+03      -5.543115304059e-01      -6.320267369359e+02      -6.320267369359e+02      -6.320267369359e+02      -4.874944346134e+03       1.385778826015e-01       1.385778825325e-01 
       4.140870367158e-02      -5.526257313451e-01      -4.912786707617e+03      -4.948504921204e+03      -5.513798060823e-01      -6.307141760080e+02      -6.307141760080e+02      -6.307141760080e+02      -4.901833852500e+03       1.378449515206e-01       1.378449514525e-01 
       4.163529557302e-02      -5.496790543639e-01      -4.940264110805e+03      -4.976173413041e+03      -5.484397665007e-01      -6.293836316848e+02      -6.293836316848e+02      -6.293836316848e+02      -4.929197698499e+03       1.371099416252e-01       1.371099415580e-01 
       4.186555580936e-02      -5.467229942525e-01      -4.968249024075e+03      -5.004346991955e+03      -5.454903649999e-01      -6.280336594283e+02      -6.280336594283e+02      -6.280336594283e+02      -4.957062061853e+03       1.363725912500e-01       1.363725911837e-01 
       4.209967321929e-02      -5.437567573635e-01      -4.996772861764e+03      -5.033054952231e+03      -5.425308096510e-01      -6.266630631378e+02      -6.266630631378e+02      -6.266630631378e+02      -4.985456288103e+03       1.356327024128e-01       1.356327023474e-01 
       4.233785049860e-02      -5.407792021308e-01      -5.025866150072e+03      -5.062328572263e+03      -5.395599614389e-01      -6.252723788031e+02      -6.252723788031e+02      -6.252723788031e+02      -5.014411244338e+03       1.348899903597e-01       1.348899902952e-01 
       4.258030555632e-02      -5.377893546932e-01      -5.055562872684e+03      -5.092201266113e+03      -5.365768487469e-01      -6.238629123026e+02      -6.238629123026e+02      -6.238629123026e+02      -5.043960131892e+03       1.341442121867e-01       1.341442121231e-01 
       4.282727303770e-02      -5.347860889818e-01      -5.085899615577e+03      -5.122709507289e+03      -5.335803480448e-01      -6.224367667696e+02      -6.224367667696e+02      -6.224367667696e+02      -5.074139116814e+03       1.333950870112e-01       1.333950869485e-01 
       4.307900603871e-02      -5.317681696274e-01      -5.116915655947e+03      -5.153892503210e+03      -5.305692267551e-01      -6.209969027625e+02      -6.209969027625e+02      -6.209969027625e+02      -5.104987074324e+03       1.326423066888e-01       1.326423066270e-01 
       4.333577804114e-02      -5.287343016380e-01      -5.148653870221e+03      -5.185792470217e+03      -5.275421927901e-01      -6.195456484304e+02      -6.195456484304e+02      -6.195456484304e+02      -5.136545948750e+03       1.318855481975e-01       1.318855481366e-01 
       4.359788510265e-02      -5.256832409751e-01      -5.181162056133e+03      -5.218455675980e+03      -5.244980050136e-01      -6.180842793198e+02      -6.180842793198e+02      -6.180842793198e+02      -5.168861826953e+03       1.311245012534e-01       1.311245011934e-01 
       4.386564834205e-02      -5.226132430283e-01      -5.214489745681e+03      -5.251932725489e+03      -5.214349223721e-01      -6.166128896867e+02      -6.166128896867e+02      -6.166128896867e+02      -5.201984664354e+03       1.303587305930e-01       1.303587305339e-01 
       4.413941676807e-02      -5.195229004099e-01      -5.248691237001e+03      -5.286277263163e+03      -5.183515410687e-01      -6.151288383751e+02      -6.151288383751e+02      -6.151288383751e+02      -5.235967678130e+03       1.295878852672e-01       1.295878852089e-01 
       4.441957050858e-02      -5.164104037626e-01      -5.283826726762e+03      -5.321548882847e+03      -5.152460556624e-01      -6.136278498111e+02      -6.136278498111e+02      -6.136278498111e+02      -5.270869955297e+03       1.288115139156e-01       1.288115138583e-01 
       4.470652450865e-02      -5.132739635430e-01      -5.319963089952e+03      -5.357813399892e+03      -5.121166806136e-01      -6.121046382493e+02      -6.121046382493e+02      -6.121046382493e+02      -5.306756809294e+03       1.280291701534e-01       1.280291700970e-01 
       4.500073277934e-02      -5.101114477182e-01      -5.357170270745e+03      -5.395141222917e+03      -5.089612887362e-01      -6.105534240570e+02      -6.105534240570e+02      -6.105534240570e+02      -5.343697854783e+03       1.272403221840e-01       1.272403221285e-01 
       4.530269329587e-02      -5.069207484208e-01      -5.395528947832e+03      -5.433611438015e+03      -5.057777768780e-01      -6.089698944728e+02      -6.089698944728e+02      -6.089698944728e+02      -5.381771644785e+03       1.264444442195e-01       1.264444441649e-01 
       4.561295366440e-02      -5.036994862812e-01      -5.435127604563e+03      -5.473311028076e+03      -5.025637709716e-01      -6.073527337058e+02      -6.073527337058e+02      -6.073527337058e+02      -5.421064567486e+03       1.256409427429e-01       1.256409426892e-01 
       4.593211770222e-02      -5.004449813844e-01      -5.476060036266e+03      -5.514334559538e+03      -4.993165972382e-01      -6.057030497433e+02      -6.057030497433e+02      -6.057030497433e+02      -5.461670181687e+03       1.248291493095e-01       1.248291492567e-01 
       4.626085310781e-02      -4.971544547190e-01      -5.518434010376e+03      -5.556788467449e+03      -4.960334829346e-01      -6.040251243804e+02      -6.040251243804e+02      -6.040251243804e+02      -5.503694168781e+03       1.240083707336e-01       1.240083706818e-01 
       4.659990043694e-02      -4.938247210610e-01      -5.562368776826e+03      -5.600790441648e+03      -4.927112499492e-01      -6.023243511803e+02      -6.023243511803e+02      -6.023243511803e+02      -5.547253405274e+03       1.231778124873e-01       1.231778124363e-01 
       4.695008365055e-02      -4.904523770595e-01      -5.607996532892e+03      -5.646471411561e+03      -4.893465026483e-01      -6.006042450899e+02      -6.006042450899e+02      -6.006042450899e+02      -5.592477817805e+03       1.223366256621e-01       1.223366256120e-01 
       4.731232256269e-02      -4.870335816386e-01      -5.655464767904e+03      -5.693978646183e+03      -4.859354086222e-01      -5.988640465989e+02      -5.988640465989e+02      -5.988640465989e+02      -5.639513310654e+03       1.214838521555e-01       1.214838521064e-01 
       4.768764759559e-02      -4.835640931570e-01      -5.704940122318e+03      -5.743476474676e+03      -4.824737357445e-01      -5.970965958470e+02      -5.970965958470e+02      -5.970965958470e+02      -5.688522962285e+03       1.206184339361e-01       1.206184338879e-01 
       4.807721734928e-02      -4.800391663955e-01      -5.756609140679e+03      -5.795150125446e+03      -4.789567494861e-01      -5.952890438833e+02      -5.952890438833e+02      -5.952890438833e+02      -5.739690340605e+03       1.197391873715e-01       1.197391873243e-01 
       4.848233961994e-02      -4.764535509497e-01      -5.810684011270e+03      -5.849209975841e+03      -4.753792112548e-01      -5.934281897756e+02      -5.934281897756e+02      -5.934281897756e+02      -5.793224000542e+03       1.188448028137e-01       1.188448027674e-01 
       4.890449666349e-02      -4.728012830427e-01      -5.867404239559e+03      -5.905893458846e+03      -4.717351707157e-01      -5.915044424881e+02      -5.915044424881e+02      -5.915044424881e+02      -5.849359372137e+03       1.179337926789e-01       1.179337926336e-01 
       4.934537570708e-02      -4.690756470206e-01      -5.927042759501e+03      -5.965471537218e+03      -4.680179273645e-01      -5.895180640359e+02      -5.895180640359e+02      -5.895180640359e+02      -5.908365173275e+03       1.170044818411e-01       1.170044817968e-01 
       4.980690597456e-02      -4.652690679851e-01      -5.989913053404e+03      -6.028254100497e+03      -4.642199233645e-01      -5.874785488711e+02      -5.874785488711e+02      -5.874785488711e+02      -5.970549025748e+03       1.160549808411e-01       1.160549807978e-01 
       5.029130382542e-02      -4.613728249943e-01      -6.056372362584e+03      -6.094596691352e+03      -4.603324574822e-01      -5.853962476066e+02      -5.853962476066e+02      -5.853962476066e+02      -6.036263477339e+03       1.150831143705e-01       1.150831143282e-01 
       5.080112802801e-02      -4.573769726490e-01      -6.126835090438e+03      -6.164909957920e+03      -4.563456067041e-01      -5.832692409431e+02      -5.832692409431e+02      -5.832692409431e+02      -6.105915875503e+03       1.140864016760e-01       1.140864016347e-01 
       5.133934771036e-02      -4.532699734686e-01      -6.201779672195e+03      -6.239668667441e+03      -4.522478595343e-01      -5.810736745102e+02      -5.810736745102e+02      -5.810736745102e+02      -6.179976862791e+03       1.130619648836e-01       1.130619648433e-01 
       5.190942616701e-02      -4.490384761621e-01      -6.281764093967e+03      -6.319426203681e+03      -4.480258947121e-01      -5.787732490876e+02      -5.787732490876e+02      -5.787732490876e+02      -6.258994988793e+03       1.120064736780e-01       1.120064736388e-01 
       5.251542443658e-02      -4.446667442491e-01      -6.367436080048e+03      -6.404826566957e+03      -4.436640112625e-01      -5.763434714994e+02      -5.763434714994e+02      -5.763434714994e+02      -6.343608531481e+03       1.109160028156e-01       1.109160027775e-01 
       5.316212934984e-02      -4.401363073739e-01      -6.459555164789e+03      -6.496624046956e+03      -4.391437805120e-01      -5.737939076836e+02      -5.737939076836e+02      -5.737939076836e+02      -6.434565574570e+03       1.097859451280e-01       1.097859450910e-01 
       5.385521142998e-02      -4.354252422390e-01      -6.559013734659e+03      -6.595704765340e+03      -4.344433285627e-01      -5.711467707709e+02      -5.711467707709e+02      -5.711467707709e+02      -6.532745067516e+03       1.086108321407e-01       1.086108321048e-01 
       5.460141825305e-02      -4.305072970879e-01      -6.666856236936e+03      -6.703109007625e+03      -4.295364628826e-01      -5.683757086665e+02      -5.683757086665e+02      -5.683757086665e+02      -6.639177878062e+03       1.073841157207e-01       1.073841156859e-01 
       5.540880790015e-02      -4.253507388833e-01      -6.784308523785e+03      -6.820056746791e+03      -4.243915218867e-01      -5.653903014441e+02      -5.653903014441e+02      -5.653903014441e+02      -6.755072542254e+03       1.060978804717e-01       1.060978804382e-01 
       5.628702345036e-02      -4.199170962414e-01      -6.912799235885e+03      -6.947972440151e+03      -4.189701209515e-01      -5.621356963885e+02      -5.621356963885e+02      -5.621356963885e+02      -6.881840204902e+03       1.047425302379e-01       1.047425302056e-01 
       5.724760021611e-02      -4.141594129839e-01      -7.053974935023e+03      -7.088500424183e+03      -4.132254098851e-01      -5.586491698456e+02      -5.586491698456e+02      -5.586491698456e+02      -7.021110351724e+03       1.033063524713e-01       1.033063524403e-01 
       5.830427749989e-02      -4.080201926780e-01      -7.209694254863e+03      -7.243503486974e+03      -4.071000219404e-01      -5.548648298989e+02      -5.548648298989e+02      -5.548648298989e+02      -7.174726874949e+03       1.017750054851e-01       1.017750054555e-01 
       5.947324778150e-02      -4.014290132390e-01      -7.381980897623e+03      -7.415015135504e+03      -4.005236937625e-01      -5.505775791150e+02      -5.505775791150e+02      -5.505775791150e+02      -7.344700574438e+03       1.001309234406e-01       1.001309234124e-01 
       6.077320744731e-02      -3.943005351608e-01      -7.572884297695e+03      -7.605112164843e+03      -3.934112785757e-01      -5.457932671264e+02      -5.457932671264e+02      -5.457932671264e+02      -7.533084275459e+03       9.835281964391e-02       9.835281961717e-02 
       6.222496683482e-02      -3.865333762849e-01      -7.784207906223e+03      -7.815647671145e+03      -3.856616229389e-01      -5.403375621624e+02      -5.403375621624e+02      -5.403375621624e+02      -7.741703980204e+03       9.641540573472e-02       9.641540570949e-02 
       6.385025041305e-02      -3.780118660783e-01      -8.017012139389e+03      -8.047769670649e+03      -3.771593174465e-01      -5.339539997769e+02      -5.339539997769e+02      -5.339539997769e+02      -7.971680440815e+03       9.428982936162e-02       9.428982933798e-02 
       6.566925916097e-02      -3.686142577498e-01      -8.270867554287e+03      -8.301188080712e+03      -3.677828902889e-01      -5.265197562985e+02      -5.265197562985e+02      -5.265197562985e+02      -8.222702865779e+03       9.194572257222e-02       9.194572255021e-02 
       6.769679213529e-02      -3.582310808737e-01      -8.542941686807e+03      -8.573272089768e+03      -3.574231184046e-01      -5.177025065686e+02      -5.177025065686e+02      -5.177025065686e+02      -8.492129956740e+03       8.935577960114e-02       8.935577958081e-02 
       6.993750885514e-02      -3.467958418690e-01      -8.827261803594e+03      -8.858305360901e+03      -3.460136586580e-01      -5.072654251560e+02      -5.072654251560e+02      -5.072654251560e+02      -8.774256195754e+03       8.650341466449e-02       8.650341464585e-02 
       7.238217061956e-02      -3.343239645220e-01      -9.114796908267e+03      -9.147534233722e+03      -3.335699006444e-01      -4.951424943430e+02      -4.951424943430e+02      -4.951424943430e+02      -9.060365702496e+03       8.339247516110e-02       8.339247514415e-02 
       7.500736963146e-02      -3.209445663951e-01      -9.394908086093e+03      -9.430544316029e+03      -3.202206709878e-01      -4.812736516759e+02      -4.812736516759e+02      -4.812736516759e+02      -9.340106084052e+03       8.005516774694e-02       8.005516773162e-02 
       7.777986255782e-02      -3.069074022701e-01      -9.658004368093e+03      -9.697833564096e+03      -3.062151611886e-01      -4.658547246485e+02      -4.658547246485e+02      -4.658547246485e+02      -9.604052751536e+03       7.655379029714e-02       7.655379028338e-02 
       8.066363182571e-02      -2.925563316850e-01      -9.898296759141e+03      -9.943505076012e+03      -2.918964549705e-01      -4.493128175113e+02      -4.493128175113e+02      -4.493128175113e+02      -9.846385819400e+03       7.297411374263e-02       7.297411373031e-02 
       8.362615549167e-02      -2.782811756820e-01      -1.011544282361e+04      -1.016690271325e+04      -2.776534936384e-01      -4.322040769413e+02      -4.322040769413e+02      -4.322040769413e+02      -1.006651074294e+04       6.941337340961e-02       6.941337339859e-02 
       8.664167265560e-02      -2.644656116799e-01      -1.031456645464e+04      -1.037267332802e+04      -2.638690886143e-01      -4.151279038824e+02      -4.151279038824e+02      -4.151279038824e+02      -1.026911236300e+04       6.596727215358e-02       6.596727214374e-02 
       8.969158129985e-02      -2.514445613758e-01      -1.050500047263e+04      -1.056958221593e+04      -2.508774055638e-01      -3.986533707819e+02      -3.986533707819e+02      -3.986533707819e+02      -1.046296921530e+04       6.271935139095e-02       6.271935138214e-02 
       9.276326925710e-02      -2.394749271242e-01      -1.069835507987e+04      -1.076866516342e+04      -2.389347668833e-01      -3.832565546134e+02      -3.832565546134e+02      -3.832565546134e+02      -1.065910909119e+04       5.973369172081e-02       5.973369171291e-02 
       9.584853254810e-02      -2.287194539353e-01      -1.090644289826e+04      -1.098123259940e+04      -2.282035501586e-01      -3.692801049966e+02      -3.692801049966e+02      -3.692801049966e+02      -1.086881902505e+04       5.705088753966e-02       5.705088753254e-02 
       9.894217417661e-02      -2.192422144875e-01      -1.113940610518e+04      -1.121705985190e+04      -2.187476833726e-01      -3.569123290128e+02      -3.569123290128e+02      -3.569123290128e+02      -1.110184236814e+04       5.468692084316e-02       5.468692083671e-02 
       1.020409561875e-01      -2.110138465081e-01      -1.140424051861e+04      -1.148295752168e+04      -2.105378704717e-01      -3.461867382669e+02      -3.461867382669e+02      -3.461867382669e+02      -1.136495526892e+04       5.263446761792e-02       5.263446761204e-02 
       1.051428817430e-01      -2.039248905358e-01      -1.170385063854e+04      -1.178184653619e+04      -2.034648990314e-01      -3.369959238270e+02      -3.369959238270e+02      -3.369959238270e+02      -1.166104740025e+04       5.086622475785e-02       5.086622475247e-02 
       1.082467270309e-01      -1.978045601479e-01      -1.203665817805e+04      -1.211236476878e+04      -1.973583680924e-01      -3.291196938385e+02      -3.291196938385e+02      -3.291196938385e+02      -1.198873286662e+04       4.933959202311e-02       4.933959201816e-02 
       1.113517447679e-01      -1.924428089169e-01      -1.239677182930e+04      -1.246901090358e+04      -1.920087053107e-01      -3.222585089206e+02      -3.222585089206e+02      -3.222585089206e+02      -1.234249716552e+04       4.800217632766e-02       4.800217632309e-02 
       1.144574795942e-01      -1.876134117840e-01      -1.277466549760e+04      -1.284277729871e+04      -1.871901962089e-01      -3.160729300530e+02      -3.160729300530e+02      -3.160729300530e+02      -1.271333169514e+04       4.679754905223e-02       4.679754904799e-02 
       1.175636543131e-01      -1.830959622154e-01      -1.315826902138e+04      -1.322218197065e+04      -1.826829317006e-01      -3.102209800438e+02      -3.102209800438e+02      -3.102209800438e+02      -1.308976572840e+04       4.567073292515e-02       4.567073292120e-02 
       1.206701002210e-01      -1.786952537936e-01      -1.353436515525e+04      -1.359459956883e+04      -1.782921459036e-01      -3.043925812852e+02      -3.043925812852e+02      -3.043925812852e+02      -1.345919568669e+04       4.457303647590e-02       4.457303647223e-02 
       1.237767145984e-01      -1.742562972868e-01      -1.389011226636e+04      -1.394771865753e+04      -1.738631993411e-01      -2.983388723268e+02      -2.983388723268e+02      -2.983388723268e+02      -1.380933938353e+04       4.346579983529e-02       4.346579983187e-02 
       1.268834348309e-01      -1.696740560361e-01      -1.421452512301e+04      -1.427096524781e+04      -1.692912923402e-01      -2.918894906877e+02      -2.918894906877e+02      -2.918894906877e+02      -1.412965541966e+04       4.232282308506e-02       4.232282308188e-02 
       1.299902226757e-01      -1.648970725917e-01      -1.449971397757e+04      -1.455669854045e+04      -1.645250834672e-01      -2.849627866334e+02      -2.849627866334e+02      -2.849627866334e+02      -1.441253464993e+04       4.113127086679e-02       4.113127086383e-02 
       1.330970547021e-01      -1.599251691487e-01      -1.474172480705e+04      -1.480102699686e+04      -1.595643952155e-01      -2.775647218500e+02      -2.775647218500e+02      -2.775647218500e+02      -1.465411239493e+04       3.989109880389e-02       3.989109880114e-02 
       1.362039164873e-01      -1.548022458710e-01      -1.494091380867e+04      -1.500417888180e+04      -1.544530285384e-01      -2.697766163648e+02      -2.697766163648e+02      -2.697766163648e+02      -1.485463599815e+04       3.861325713460e-02       3.861325713206e-02 
       1.393107990907e-01      -1.496054717513e-01      -1.510182188042e+04      -1.517039408963e+04      -1.492679781341e-01      -2.617388895089e+02      -2.617388895089e+02      -2.617388895089e+02      -1.501835474725e+04       3.731699453351e-02       3.731699453115e-02 
       1.424176969139e-01      -1.444325782309e-01      -1.523260323646e+04      -1.530738836613e+04      -1.441067547427e-01      -2.536293877458e+02      -2.536293877458e+02      -2.536293877458e+02      -1.515298326158e+04       3.602668868567e-02       3.602668868349e-02 
       1.455246064002e-01      -1.393887002779e-01      -1.534408775614e+04      -1.542546476102e+04      -1.390742559372e-01      -2.456409830083e+02      -2.456409830083e+02      -2.456409830083e+02      -1.526881327918e+04       3.476856398431e-02       3.476856398229e-02 
       1.486315252443e-01      -1.345741781227e-01      -1.544859655169e+04      -1.553638698679e+04      -1.342705954200e-01      -2.379592968791e+02      -2.379592968791e+02      -2.379592968791e+02      -1.537758821247e+04       3.356764885501e-02       3.356764885313e-02 
       1.517384519116e-01      -1.300740290701e-01      -1.555862257714e+04      -1.565211896545e+04      -1.297805985441e-01      -2.307450869810e+02      -2.307450869810e+02      -2.307450869810e+02      -1.549124501701e+04       3.244514963602e-02       3.244514963427e-02 
       1.548453853458e-01      -1.259500594675e-01      -1.568551082177e+04      -1.578355973268e+04      -1.256659321358e-01      -2.241182760255e+02      -2.241182760255e+02      -2.241182760255e+02      -1.562065215375e+04       3.141648303396e-02       3.141648303233e-02 
       1.579523247902e-01      -1.222359687189e-01      -1.583828478153e+04      -1.593941406001e+04      -1.219602195302e-01      -2.181494420330e+02      -2.181494420330e+02      -2.181494420330e+02      -1.577448374555e+04       3.049005488254e-02       3.049005488102e-02 
       1.610592696785e-01      -1.189358257219e-01      -1.602274787422e+04      -1.612532324421e+04      -1.186675204567e-01      -2.128560697885e+02      -2.128560697885e+02      -2.128560697885e+02      -1.595835385014e+04       2.966688011418e-02       2.966688011275e-02 
       1.641662195677e-01      -1.160257525321e-01      -1.624096435750e+04      -1.634335834737e+04      -1.157640108845e-01      -2.082049190283e+02      -2.082049190283e+02      -2.082049190283e+02      -1.617431254253e+04       2.894100272112e-02       2.894100271977e-02 
       1.672731740969e-01      -1.134583628977e-01      -1.649116194625e+04      -1.659191707473e+04      -1.132024115605e-01      -2.041193134013e+02      -2.041193134013e+02      -2.041193134013e+02      -1.642074475478e+04       2.830060289012e-02       2.830060288885e-02 
       1.703801329616e-01      -1.111692098609e-01      -1.676806556562e+04      -1.686603484328e+04      -1.109184210092e-01      -2.004904995404e+02      -2.004904995404e+02      -2.004904995404e+02      -1.669268213978e+04       2.772960525230e-02       2.772960525110e-02 
       1.734870958973e-01      -1.090842330146e-01      -1.706356669523e+04      -1.715801808276e+04      -1.088381460340e-01      -1.971909365926e+02      -1.971909365926e+02      -1.971909365926e+02      -1.698243627627e+04       2.720953650850e-02       2.720953650736e-02 
       1.765940626692e-01      -1.071297009609e-01      -1.736805146756e+04      -1.745872456970e+04      -1.068880216635e-01      -1.940917373871e+02      -1.940917373871e+02      -1.940917373871e+02      -1.728087470224e+04       2.672200541588e-02       2.672200541480e-02 
       1.797010330658e-01      -1.052473339211e-01      -1.767292289398e+04      -1.776002646320e+04      -1.050098997042e-01      -1.910912388808e+02      -1.910912388808e+02      -1.910912388808e+02      -1.757987039601e+04       2.625247492606e-02       2.625247492503e-02 
       1.828080068941e-01      -1.033563688814e-01      -1.796439656349e+04      -1.804859687934e+04      -1.031231994215e-01      -1.880453217109e+02      -1.880453217109e+02      -1.880453217109e+02      -1.786614793465e+04       2.578079985538e-02       2.578079985440e-02 
       1.859149839766e-01      -1.014107093298e-01      -1.823313119228e+04      -1.831545435013e+04      -1.011819283148e-01      -1.848715855911e+02      -1.848715855911e+02      -1.848715855911e+02      -1.813075242719e+04       2.529548207870e-02       2.529548207777e-02 
       1.890219641490e-01      -9.938319233672e-02      -1.847227871172e+04      -1.855399376932e+04      -9.915898479760e-02      -1.815218276091e+02      -1.815218276091e+02      -1.815218276091e+02      -1.836710189414e+04       2.478974619940e-02       2.478974619852e-02 
       1.921289472587e-01      -9.726565321716e-02      -1.867807536532e+04      -1.876055798307e+04      -9.704622253138e-02      -1.779816913581e+02      -1.779816913581e+02      -1.779816913581e+02      -1.857155657166e+04       2.426155563285e-02       2.426155563201e-02 
       1.952359331636e-01      -9.506714318198e-02      -1.885004035234e+04      -1.893463159063e+04      -9.485267226447e-02      -1.742684248422e+02      -1.742684248422e+02      -1.742684248422e+02      -1.874361163374e+04       2.371316806612e-02       2.371316806532e-02 
       1.983429217307e-01      -9.281060988908e-02      -1.899082379060e+04      -1.907869852099e+04      -9.260122989721e-02      -1.704244205872e+02      -1.704244205872e+02      -1.704244205872e+02      -1.888575451678e+04       2.315030747430e-02       2.315030747355e-02 
       2.014499128355e-01      -9.052861697873e-02      -1.910577121429e+04      -1.919782898550e+04      -9.032438546728e-02      -1.665100732120e+02      -1.665100732120e+02      -1.665100732120e+02      -1.900305211752e+04       2.258109636682e-02       2.258109636611e-02 
       2.045569063613e-01      -8.825892251424e-02      -1.920223861757e+04      -1.929902671613e+04      -8.805981180224e-02      -1.625956477157e+02      -1.625956477157e+02      -1.625956477157e+02      -1.910249897533e+04       2.201495295056e-02       2.201495294989e-02 
       2.076639021986e-01      -8.603996138507e-02      -1.928876664002e+04      -1.939044147190e+04      -8.584585700077e-02      -1.587528723971e+02      -1.587528723971e+02      -1.587528723971e+02      -1.919223101364e+04       2.146146425019e-02       2.146146424955e-02 
