# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_nudm           12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)A_nudm[0]          15:(.)rho_ncdm[1]        16:(.)p_ncdm[1]          17:(.)A_nudm[1]          18:(.)rho_ncdm[2]        19:(.)p_ncdm[2]          20:(.)A_nudm[2]          21:(.)rho_lambda         22:(.)rho_ur             23:(.)rho_crit           24:(.)rho_tot            25:(.)p_tot              26:(.)p_tot_prime        27:gr.fac. D             28:gr.fac. f          
       7.104866841897e+13       1.497351646219e-25       6.522896001115e-09       1.089110825478e+22       2.755658789278e+04       3.878550929383e-10       1.957858875952e+18       3.766372244005e-09       7.011369311369e+43       8.870863272256e+32       3.990491800385e+14       1.613349244654e+43       5.377830815512e+42       1.199415638254e-07       1.613349244654e+43       5.377830815512e+42       1.199415638254e-07       1.613349244654e+43       5.377830815512e+42       1.199415638254e-07       5.084621489637e-08       1.020685630833e+41       1.186162390173e+44       1.186162390173e+44       3.953874633879e+43      -2.424370653055e+52       4.016447705994e-05       2.925644113397e+00 
       7.055478492449e+13       1.518387939497e-25       6.570189725608e-09       1.074021891918e+22       2.755658789278e+04       3.905700785889e-10       1.944249132028e+18       3.792736849713e-09       6.818439026290e+43       8.687153066662e+32       3.907851132102e+14       1.568955073432e+43       5.229850244775e+42       1.182798502098e-07       1.568955073432e+43       5.229850244775e+42       1.182798502098e-07       1.568955073432e+43       5.229850244775e+42       1.182798502098e-07       5.084621489637e-08       9.925996520479e+40       1.153523024319e+44       1.153523024319e+44       3.845076747703e+43      -2.341270890448e+52       4.098416026525e-05       2.867131231129e+00 
       7.006433458242e+13       1.539719771659e-25       6.613845471293e-09       1.059142005878e+22       2.755658789278e+04       3.933040691390e-10       1.930733994070e+18       3.819286007661e-09       6.630817560822e+43       8.507247388159e+32       3.826921902006e+14       1.525782486716e+43       5.085941622388e+42       1.166411585730e-07       1.525782486716e+43       5.085941622388e+42       1.166411585730e-07       1.525782486716e+43       5.085941622388e+42       1.166411585730e-07       5.084621489637e-08       9.652865088750e+40       1.121781788614e+44       1.121781788614e+44       3.739272628686e+43      -2.261019525026e+52       4.180384347055e-05       2.810912971695e+00 
       6.957729352772e+13       1.561351294731e-25       6.661139195785e-09       1.044468271136e+22       2.755658789278e+04       3.960571976230e-10       1.917312804439e+18       3.846021009714e-09       6.448358833360e+43       8.331067447295e+32       3.747668667249e+14       1.483797870437e+43       4.945992901456e+42       1.150251699603e-07       1.483797870437e+43       4.945992901456e+42       1.150251699603e-07       1.483797870437e+43       4.945992901456e+42       1.150251699603e-07       5.084621489637e-08       9.387249353692e+40       1.090913969411e+44       1.090913969411e+44       3.636379898008e+43      -2.183518922738e+52       4.262352667586e-05       2.756856953009e+00 
       6.909363806129e+13       1.583286719071e-25       6.708432920277e-09       1.029997831600e+22       2.755658789278e+04       3.988295980064e-10       1.903984910068e+18       3.872943156782e-09       6.270920781994e+43       8.158536086300e+32       3.670056718983e+14       1.442968535477e+43       4.809895118256e+42       1.134315698356e-07       1.442968535477e+43       4.809895118256e+42       1.134315698356e-07       1.442968535477e+43       4.809895118256e+42       1.134315698356e-07       5.084621489637e-08       9.128942507555e+40       1.060895533101e+44       1.060895533101e+44       3.536318443644e+43      -2.108674796120e+52       4.344320988116e-05       2.704840784084e+00 
       6.861334464875e+13       1.605530314187e-25       6.755726644769e-09       1.015727870744e+22       2.755658789278e+04       4.016214051924e-10       1.890749662431e+18       3.900053758879e-09       6.098365253901e+43       7.989577745295e+32       3.594052067159e+14       1.403262692217e+43       4.677542307392e+42       1.118600480210e-07       1.403262692217e+43       4.677542307392e+42       1.118600480210e-07       1.403262692217e+43       4.677542307392e+42       1.118600480210e-07       5.084621489637e-08       8.877743433275e+40       1.031703107407e+44       1.031703107407e+44       3.439010357996e+43      -2.036396089581e+52       4.426289308647e-05       2.654751139934e+00 
       6.813638991932e+13       1.628086409571e-25       6.803020369262e-09       1.001655611064e+22       2.755658789278e+04       4.044327550287e-10       1.877606417509e+18       3.927354135191e-09       5.930557897777e+43       7.824118429200e+32       3.519621425641e+14       1.364649425789e+43       4.548831419296e+42       1.103102986355e-07       1.364649425789e+43       4.548831419296e+42       1.103102986355e-07       1.364649425789e+43       4.548831419296e+42       1.103102986355e-07       5.084621489637e-08       8.633456547878e+40       1.003313963177e+44       1.003313963177e+44       3.344379877230e+43      -1.966594868631e+52       4.508257629177e-05       2.606482937390e+00 
       6.766275066466e+13       1.650959395539e-25       6.850314093754e-09       9.877783135376e+21       2.755658789278e+04       4.072637843139e-10       1.864554535758e+18       3.954845614138e-09       5.767368059232e+43       7.662085675328e+32       3.446732197629e+14       1.327098671997e+43       4.423662239991e+42       1.087820200360e-07       1.327098671997e+43       4.423662239991e+42       1.087820200360e-07       1.327098671997e+43       4.423662239991e+42       1.087820200360e-07       5.084621489637e-08       8.395891650205e+40       9.757059966951e+43       9.757059966951e+43       3.252353322292e+43      -1.899186212895e+52       4.590225949708e-05       2.559938599222e+00 
       6.719240383780e+13       1.674153724087e-25       6.897607818246e-09       9.740932770878e+21       2.755658789278e+04       4.101146308041e-10       1.851593382084e+18       3.982529533436e-09       5.608668679067e+43       7.503408521652e+32       3.375352461382e+14       1.290581193921e+43       4.301937313069e+42       1.072749147585e-07       1.290581193921e+43       4.301937313069e+42       1.072749147585e-07       1.290581193921e+43       4.301937313069e+42       1.072749147585e-07       5.084621489637e-08       8.164863772820e+40       9.488577124677e+43       9.488577124677e+43       3.162859041534e+43      -1.834088112800e+52       4.672194270238e-05       2.515027395727e+00 
       6.672532655194e+13       1.697673909757e-25       6.944901542738e-09       9.605978380609e+21       2.755658789278e+04       4.129854332198e-10       1.838722325803e+18       4.010407240170e-09       5.454336194339e+43       7.348017475723e+32       3.305450956241e+14       1.255068559141e+43       4.183561863803e+42       1.057886894603e-07       1.255068559141e+43       4.183561863803e+42       1.057886894603e-07       1.255068559141e+43       4.183561863803e+42       1.057886894603e-07       5.084621489637e-08       7.940193037994e+40       9.227482064873e+43       9.227482064873e+43       3.075827354933e+43      -1.771221369803e+52       4.754162590769e-05       2.471664854422e+00 
       6.626149607938e+13       1.721524530515e-25       6.995833246037e-09       9.472893697059e+21       2.755658789278e+04       4.158763312523e-10       1.825940740619e+18       4.038480090851e-09       5.304250442162e+43       7.195844484240e+32       3.236997068934e+14       1.220533117609e+43       4.068443725364e+42       1.043230548625e-07       1.220533117609e+43       4.068443725364e+42       1.043230548625e-07       1.220533117609e+43       4.068443725364e+42       1.043230548625e-07       5.084621489637e-08       7.721704517653e+40       8.973571499579e+43       8.973571499579e+43       2.991190499836e+43      -1.710509500036e+52       4.836130911299e-05       2.429772229770e+00 
       6.580088985043e+13       1.745710228644e-25       7.043126970530e-09       9.341652816639e+21       2.755658789278e+04       4.187874655711e-10       1.813248004587e+18       4.066749451487e-09       5.158294566142e+43       7.046822903245e+32       3.169960820173e+14       1.186947980117e+43       3.956493267058e+42       1.028777256943e-07       1.186947980117e+43       3.956493267058e+42       1.028777256943e-07       1.186947980117e+43       3.956493267058e+42       1.028777256943e-07       5.084621489637e-08       7.509228097181e+40       8.726647734661e+43       8.726647734661e+43       2.908882578197e+43      -1.651878641256e+52       4.918099231830e-05       2.389276025941e+00 
       6.534348545226e+13       1.770235711646e-25       7.094058673829e-09       9.212230194635e+21       2.755658789278e+04       4.217189778301e-10       1.800643500086e+18       4.095216697648e-09       5.016354925399e+43       6.900887468935e+32       3.104312851523e+14       1.154286997361e+43       3.847623324536e+42       1.014524206367e-07       1.154286997361e+43       3.847623324536e+42       1.014524206367e-07       1.154286997361e+43       3.847623324536e+42       1.014524206367e-07       5.084621489637e-08       7.302598342966e+40       8.486518515894e+43       8.486518515894e+43       2.828839505275e+43      -1.595257462983e+52       5.000067552360e-05       2.350107566499e+00 
       6.488926062787e+13       1.795105753159e-25       7.141352398321e-09       9.084600640240e+21       2.755658789278e+04       4.246710106749e-10       1.788126613789e+18       4.123883214531e-09       4.878321006084e+43       6.757974269081e+32       3.040024412542e+14       1.122524739580e+43       3.741749131933e+42       1.000468622687e-07       1.122524739580e+43       3.741749131933e+42       1.000468622687e-07       1.122524739580e+43       3.741749131933e+42       1.000468622687e-07       5.084621489637e-08       7.101654373599e+40       8.252996879265e+43       8.252996879265e+43       2.750998959732e+43      -1.540577079724e+52       5.082035872891e-05       2.312202605749e+00 
       6.443819327494e+13       1.820325193885e-25       7.192284101620e-09       8.958739311651e+21       2.755658789278e+04       4.276437077496e-10       1.775696736633e+18       4.152750397033e-09       4.744085335331e+43       6.618020715039e+32       2.977067348196e+14       1.091636476760e+43       3.638788255867e+42       9.866077701248e-08       1.091636476760e+43       3.638788255867e+42       9.866077701248e-08       1.091636476760e+43       3.638788255867e+42       9.866077701248e-08       5.084621489637e-08       6.906239734605e+40       8.025901005412e+43       8.025901005412e+43       2.675300335115e+43      -1.487770967160e+52       5.164004193421e-05       2.275500977087e+00 
       6.399026144483e+13       1.845898942534e-25       7.243215804920e-09       8.834621711230e+21       2.755658789278e+04       4.306372137039e-10       1.763353263787e+18       4.181819649812e-09       4.613543397581e+43       6.480965514336e+32       2.915414086521e+14       1.061598159377e+43       3.538660531257e+42       9.729389508049e-08       1.061598159377e+43       3.538660531257e+42       9.729389508049e-08       1.061598159377e+43       3.538660531257e+42       9.729389508049e-08       5.084621489637e-08       6.716202276635e+40       7.805054078054e+43       7.805054078054e+43       2.601684692663e+43      -1.436774881215e+52       5.245972513951e-05       2.239946274320e+00 
