# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  113       4.804031449729e-10       1.441105353458e-13      -4.842358298815e-12       6.526772313704e-16       8.243842840376e-12       1.315205228441e-12      -7.335226542085e-15 
  114       4.855425561211e-10       1.458543250853e-13      -4.936701594976e-12       6.646130821456e-16       8.049278874357e-12       1.290829105415e-12      -7.260404252234e-15 
  115       4.907001660554e-10       1.475470375146e-13      -5.029964445988e-12       6.766765356961e-16       7.860291926860e-12       1.267052748688e-12      -7.185583437000e-15 
  116       4.958744164767e-10       1.491867479509e-13      -5.122056289446e-12       6.888685259815e-16       7.676400395742e-12       1.243811401397e-12      -7.110748676861e-15 
  117       5.010645381465e-10       1.507717992323e-13      -5.212893569702e-12       7.011899777460e-16       7.497532357923e-12       1.221097219024e-12      -7.035874917735e-15 
  118       5.062698981169e-10       1.523006315464e-13      -5.302394504778e-12       7.136418249222e-16       7.323701433677e-12       1.198914711787e-12      -6.960926255795e-15 
  119       5.114897695852e-10       1.537717240124e-13      -5.390477282506e-12       7.262250171185e-16       7.154892922943e-12       1.177265102325e-12      -6.885855286988e-15 
  120       5.167233288600e-10       1.551835963175e-13      -5.477060099482e-12       7.389405197043e-16       6.991062938283e-12       1.156146221956e-12      -6.810602760002e-15 
  121       5.219696523279e-10       1.565348103534e-13      -5.562061200016e-12       7.517893138946e-16       6.832137537840e-12       1.135552406952e-12      -6.735097229249e-15 
  122       5.272277134197e-10       1.578239718533e-13      -5.645398915077e-12       7.647723968343e-16       6.678011858297e-12       1.115474394799e-12      -6.659254707835e-15 
  123       5.324963795766e-10       1.590497320284e-13      -5.726991701249e-12       7.778907816830e-16       6.528549247837e-12       1.095899220468e-12      -6.582978320535e-15 
  124       5.377744092170e-10       1.602107892045e-13      -5.806758179680e-12       7.911454976997e-16       6.383580399097e-12       1.076810112680e-12      -6.506157956770e-15 
  125       5.430604487024e-10       1.613058904586e-13      -5.884617175029e-12       8.045375903275e-16       6.242902482131e-12       1.058186390170e-12      -6.428669923578e-15 
  126       5.483530293040e-10       1.623338332555e-13      -5.960487754420e-12       8.180681212781e-16       6.106278277367e-12       1.040003357956e-12      -6.350376598594e-15 
  127       5.536505641692e-10       1.632934670848e-13      -6.034289266389e-12       8.317381686163e-16       5.973435308565e-12       1.022232203607e-12      -6.271126083021e-15 
  128       5.589513452874e-10       1.641836950971e-13      -6.105941379839e-12       8.455488268451e-16       5.844064975775e-12       1.004839893505e-12      -6.190751854604e-15 
  129       5.642537134572e-10       1.650035183288e-13      -6.175364674233e-12       8.595012037072e-16       5.717888724653e-12       9.877970185920e-13      -6.109132788500e-15 
  130       5.695565957090e-10       1.657521703854e-13      -6.242482400680e-12       8.735964100149e-16       5.594866603080e-12       9.711025250436e-13      -6.026381401413e-15 
  131       5.748590213799e-10       1.664290006945e-13      -6.307218988550e-12       8.878355688592e-16       5.475010051431e-12       9.547615131748e-13      -5.942675698393e-15 
  132       5.801599526198e-10       1.670334351653e-13      -6.369499554016e-12       9.022198188535e-16       5.358316533531e-12       9.387774847630e-13      -5.858200740162e-15 
  133       5.854582825958e-10       1.675649781290e-13      -6.429249942952e-12       9.167503141944e-16       5.244769149300e-12       9.231522961988e-13      -5.773148728059e-15 
  134       5.907528336966e-10       1.680232142808e-13      -6.486396773822e-12       9.314282247228e-16       5.134336247395e-12       9.078861116353e-13      -5.687719088988e-15 
  135       5.960423557371e-10       1.684078106213e-13      -6.540867480581e-12       9.462547359854e-16       5.026971037862e-12       8.929773561386e-13      -5.602118560362e-15 
  136       6.013255241618e-10       1.687185183974e-13      -6.592590355563e-12       9.612310492955e-16       4.922611204781e-12       8.784226688379e-13      -5.516561275048e-15 
  137       6.066009382501e-10       1.689551750442e-13      -6.641494592382e-12       9.763583817943e-16       4.821178518906e-12       8.642168560752e-13      -5.431268846311e-15 
  138       6.118671193199e-10       1.691177061262e-13      -6.687510328823e-12       9.916379665120e-16       4.722578450321e-12       8.503528445551e-13      -5.346470452763e-15 
  139       6.171225089320e-10       1.692061272785e-13      -6.730568689737e-12       1.007071052429e-15       4.626699781079e-12       8.368216344956e-13      -5.262402923306e-15 
  140       6.223654670948e-10       1.692205461484e-13      -6.770601829937e-12       1.022658904537e-15       4.533414217849e-12       8.236122527771e-13      -5.179310822078e-15 
  141       6.275942704679e-10       1.691611643368e-13      -6.807542977093e-12       1.038402803901e-15       4.442576004566e-12       8.107117060934e-13      -5.097446533395e-15 
  142       6.328071105672e-10       1.690282793394e-13      -6.841326474625e-12       1.054304047718e-15       4.354021535073e-12       7.981049341008e-13      -5.017070346704e-15 
