# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_nudm           12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       2.536253120993e+01       1.262090603913e-01       2.832265210278e+03       1.711731901518e-02       1.125547544925e+04       4.269497249570e+02       2.967228228134e+05       6.910920577390e+02       1.329007707157e-06       4.531681487227e-05       2.453998279048e-04       3.759359733323e-08       9.193661858404e-07       2.930026102674e-04       2.930026102674e-04       7.118643669991e-07      -1.946506723772e-09       4.904918271821e-02       9.948009678956e-01 
       2.517896013299e+01       1.275475262610e-01       2.843045970881e+03       1.693841070294e-02       1.124469468865e+04       4.295317549483e+02       2.943744139617e+05       6.922974615191e+02       1.292375269398e-06       4.437672335382e-05       2.403090399160e-04       3.759359733323e-08       8.940250050489e-07       2.869097571416e-04       2.869097571416e-04       6.912064941490e-07      -1.886204067260e-09       4.939133497560e-02       9.948350210198e-01 
       2.499666730316e+01       1.289001293884e-01       2.853864738010e+03       1.676137588129e-02       1.123387592152e+04       4.321275412157e+02       2.920433348567e+05       6.935030533027e+02       1.256752555290e-06       4.345613381627e-05       2.353238591454e-04       3.759359733323e-08       8.693823196664e-07       2.809437214340e-04       2.809437214340e-04       6.711180276523e-07      -1.827769967480e-09       4.973588580724e-02       9.948687977725e-01 
       2.481564381991e+01       1.302670188047e-01       2.864721643338e+03       1.658619488350e-02       1.122301901619e+04       4.347371343702e+02       2.897294615060e+05       6.947088318059e+02       1.222111733280e-06       4.255464169785e-05       2.304420948082e-04       3.759359733323e-08       8.454188766897e-07       2.751018607134e-04       2.751018607134e-04       6.515832726566e-07      -1.771146511719e-09       5.008285201315e-02       9.949022991564e-01 
       2.463588084467e+01       1.316483451103e-01       2.875616818995e+03       1.641284825025e-02       1.121212384053e+04       4.373605848953e+02       2.874326707916e+05       6.959147957517e+02       1.188425738946e-06       4.167185082920e-05       2.256616015663e-04       3.759359733323e-08       8.221159537943e-07       2.693815876856e-04       2.693815876856e-04       6.325869669134e-07      -1.716277582641e-09       5.043225051065e-02       9.949355261492e-01 
       2.445736960043e+01       1.330442604905e-01       2.886550397566e+03       1.624131672743e-02       1.120119026196e+04       4.399979431406e+02       2.851528404635e+05       6.971209438700e+02       1.155668253854e-06       4.080737325933e-05       2.209802785856e-04       3.759359733323e-08       7.994553447062e-07       2.637803690409e-04       2.637803690409e-04       6.141142688534e-07      -1.663108802618e-09       5.078409833508e-02       9.949684797029e-01 
       2.428010137128e+01       1.344549187331e-01       2.897522512093e+03       1.607158126400e-02       1.119021814743e+04       4.426492593161e+02       2.828898491339e+05       6.983272748976e+02       1.123813684995e-06       3.996082908509e-05       2.163960686128e-04       3.759359733323e-08       7.774193449788e-07       2.582957243252e-04       2.582957243252e-04       5.961507459915e-07      -1.611587479773e-09       5.113841264068e-02       9.950011607435e-01 
       2.410406750200e+01       1.358804752444e-01       2.908533296078e+03       1.590362300973e-02       1.117920736345e+04       4.453145834856e+02       2.806435762709e+05       6.995337875783e+02       1.092837144794e-06       3.913184628421e-05       2.119069570712e-04       3.759359733323e-08       7.559907381600e-07       2.529252248357e-04       2.529252248357e-04       5.786823636513e-07      -1.561662555708e-09       5.149521070136e-02       9.950335701715e-01 
       2.392925939763e+01       1.373210870666e-01       2.919582883484e+03       1.573742331320e-02       1.116815777604e+04       4.479939655610e+02       2.784139021926e+05       7.007404806623e+02       1.062714431657e-06       3.832006055187e-05       2.075109711756e-04       3.759359733323e-08       7.351527823422e-07       2.476664925388e-04       2.476664925388e-04       5.616954740000e-07      -1.513284554846e-09       5.185450991157e-02       9.950657088606e-01 
       2.375566852305e+01       1.387769128948e-01       2.930671408734e+03       1.557296371958e-02       1.115706925079e+04       4.506874552956e+02       2.762007080613e+05       7.019473529068e+02       1.033422011075e-06       3.752511514056e-05       2.032061790652e-04       3.759359733323e-08       7.148891970822e-07       2.425171990113e-04       2.425171990113e-04       5.451768053858e-07      -1.466405535353e-09       5.221632778710e-02       9.950975776584e-01 
       2.358328640257e+01       1.402481130946e-01       2.941799006717e+03       1.541022596860e-02       1.114594165281e+04       4.533951022774e+02       2.740038758774e+05       7.031544030756e+02       1.004936997225e-06       3.674666070333e-05       1.989906889549e-04       3.759359733323e-08       6.951841506814e-07       2.374750644034e-04       2.374750644034e-04       5.291134519689e-07      -1.420979041571e-09       5.258068196588e-02       9.951291773856e-01 
       2.341210461953e+01       1.417348497191e-01       2.952965812782e+03       1.524919199249e-02       1.113477484674e+04       4.561169559234e+02       2.718232884737e+05       7.043616299389e+02       9.772371350996e-07       3.598435514027e-05       1.948626483034e-04       3.759359733323e-08       6.760222478170e-07       2.325378564240e-04       2.325378564240e-04       5.134928636390e-07      -1.376960057939e-09       5.294759020889e-02       9.951605088358e-01 
       2.324211481586e+01       1.432372865274e-01       2.964171962749e+03       1.508984391391e-02       1.112356869678e+04       4.588530654719e+02       2.696588295094e+05       7.055690322736e+02       9.503007831144e-07       3.523786344816e-05       1.908202430000e-04       3.759359733323e-08       6.573885175145e-07       2.277033893461e-04       2.277033893461e-04       4.983028362097e-07      -1.334304964333e-09       5.331707040096e-02       9.951915727753e-01 
       2.307330869167e+01       1.447555890017e-01       2.975417592901e+03       1.493216404393e-02       1.111232306663e+04       4.616034799766e+02       2.675103834644e+05       7.067766088630e+02       9.241068962018e-07       3.450685757329e-05       1.868616965664e-04       3.759359733323e-08       6.392684014508e-07       2.229695230347e-04       2.229695230347e-04       4.835315018843e-07      -1.292971492800e-09       5.368914055162e-02       9.952223699428e-01 
       2.290567800488e+01       1.462899243659e-01       2.986702839992e+03       1.477613488005e-02       1.110103781953e+04       4.643682482994e+02       2.653778356338e+05       7.079843584968e+02       8.986350093685e-07       3.379101626723e-05       1.829852693769e-04       3.759359733323e-08       6.216477425803e-07       2.183341619934e-04       2.183341619934e-04       4.691673199831e-07      -1.252918685624e-09       5.406381879596e-02       9.952529010492e-01 
       2.273921457079e+01       1.478404616037e-01       2.998027841245e+03       1.462173910423e-02       1.108971281828e+04       4.671474191033e+02       2.632610721216e+05       7.091922799712e+02       8.738652217075e-07       3.309002494574e-05       1.791892578933e-04       3.759359733323e-08       6.045127740746e-07       2.137952544321e-04       2.137952544321e-04       4.551990679275e-07      -1.214106854704e-09       5.444112339549e-02       9.952831667770e-01 
       2.257391026168e+01       1.494073714771e-01       3.009392734355e+03       1.446895958090e-02       1.107834792517e+04       4.699410408454e+02       2.611599798357e+05       7.104003720884e+02       8.497781808490e-07       3.240357555046e-05       1.754719939165e-04       3.759359733323e-08       5.878501085663e-07       2.093507913538e-04       2.093507913538e-04       4.416158324719e-07      -1.176497542184e-09       5.482107273901e-02       9.953131677804e-01 
       2.240975700645e+01       1.509908265448e-01       3.020797657488e+03       1.431777935506e-02       1.106694300204e+04       4.727491617701e+02       2.590744464819e+05       7.116086336571e+02       8.263550678417e-07       3.173136641359e-05       1.718318438537e-04       3.759359733323e-08       5.716467276905e-07       2.049988056602e-04       2.049988056602e-04       4.284070011775e-07      -1.140053482309e-09       5.520368534347e-02       9.953429046845e-01 
       2.224674679016e+01       1.525910011816e-01       3.032242749285e+03       1.416818165034e-02       1.105549791024e+04       4.755718299011e+02       2.570043605585e+05       7.128170634919e+02       8.035775824498e-07       3.107310212527e-05       1.682672080000e-04       3.759359733323e-08       5.558899719132e-07       2.007373712770e-04       2.007373712770e-04       4.155622541211e-07      -1.104738564458e-09       5.558897985486e-02       9.953723780855e-01 
       2.208487165369e+01       1.542080715968e-01       3.043728148861e+03       1.402014986711e-02       1.104401251067e+04       4.784090930348e+02       2.549496113504e+05       7.140256604138e+02       7.814279288554e-07       3.042849340379e-05       1.647765198357e-04       3.759359733323e-08       5.405675306413e-07       1.965646022963e-04       1.965646022963e-04       4.030715558323e-07      -1.070517797331e-09       5.597697504907e-02       9.954015885501e-01 
       2.192412369334e+01       1.558422158540e-01       3.055253995811e+03       1.387366758064e-02       1.103248666372e+04       4.812609987321e+02       2.529100889242e+05       7.152344232496e+02       7.598888017550e-07       2.979725696846e-05       1.613582453380e-04       3.759359733323e-08       5.256674326043e-07       1.924786521381e-04       1.924786521381e-04       3.909251474532e-07      -1.037357274244e-09       5.636768983282e-02       9.954305366149e-01 
       2.176449506045e+01       1.574936138900e-01       3.066820430203e+03       1.372871853919e-02       1.102092022932e+04       4.841275943111e+02       2.508856841221e+05       7.164433508321e+02       7.389433728395e-07       2.917911541514e-05       1.580108823066e-04       3.759359733323e-08       5.111780365014e-07       1.884777127284e-04       1.884777127284e-04       3.791135391137e-07      -1.005224139496e-09       5.676114324450e-02       9.954592227865e-01 
       2.160597796100e+01       1.591624475350e-01       3.078427592588e+03       1.358528666223e-02       1.100931306694e+04       4.870089268394e+02       2.488762885569e+05       7.176524420003e+02       7.185752776466e-07       2.857379709430e-05       1.547329597037e-04       3.759359733323e-08       4.970880219066e-07       1.845600136949e-04       1.845600136949e-04       3.676275025178e-07      -9.740865557876e-10       5.715735445509e-02       9.954876475409e-01 
       2.144856465521e+01       1.608489005320e-01       3.090075623996e+03       1.344335603857e-02       1.099766503553e+04       4.899050431260e+02       2.468817946065e+05       7.188616955986e+02       6.987686027755e-07       2.798103599168e-05       1.515230370076e-04       3.759359733323e-08       4.833863804245e-07       1.807238215798e-04       1.807238215798e-04       3.564580637334e-07      -9.439136726418e-10       5.755634276908e-02       9.955158113233e-01 
       2.129224745725e+01       1.625531585570e-01       3.101764665939e+03       1.330291092464e-02       1.098597599359e+04       4.928159897138e+02       2.449020954084e+05       7.200711104776e+02       6.795078734543e-07       2.740057161136e-05       1.483797035797e-04       3.759359733323e-08       4.700624070892e-07       1.769674390689e-04       1.769674390689e-04       3.455964961813e-07      -9.146755958105e-10       5.795812762537e-02       9.955437145474e-01 
       2.113701873474e+01       1.642754092394e-01       3.113494860412e+03       1.316393574264e-02       1.097424579912e+04       4.957418128707e+02       2.429370848547e+05       7.212806854934e+02       6.607780414498e-07       2.683214886130e-05       1.453015780443e-04       3.759359733323e-08       4.571056920012e-07       1.732892042363e-04       1.732892042363e-04       3.350343138171e-07      -8.863433576263e-10       5.836272859817e-02       9.955713575952e-01 
       2.098287090849e+01       1.660158421821e-01       3.125266349894e+03       1.302641507883e-02       1.096247430963e+04       4.986825585823e+02       2.409866575863e+05       7.224904195079e+02       6.425644733108e-07       2.627551794125e-05       1.422873076819e-04       3.759359733323e-08       4.445061121942e-07       1.696874898059e-04       1.696874898059e-04       3.247632645018e-07      -8.588888882755e-10       5.877016539793e-02       9.955987408168e-01 
       2.082979645207e+01       1.677746489827e-01       3.137079277352e+03       1.289033368177e-02       1.095066138217e+04       5.016382725428e+02       2.390507089884e+05       7.237003113885e+02       6.248529389353e-07       2.573043423294e-05       1.393355678345e-04       3.759359733323e-08       4.322538237262e-07       1.661607024275e-04       1.661607024275e-04       3.147753235539e-07      -8.322849879605e-10       5.918045787229e-02       9.956258645296e-01 
       2.067778789143e+01       1.695520232540e-01       3.148933786237e+03       1.275567646063e-02       1.093880687329e+04       5.046090001469e+02       2.371291351845e+05       7.249103600082e+02       6.076296004525e-07       2.519665819264e-05       1.364450613239e-04       3.759359733323e-08       4.203392539889e-07       1.627072819683e-04       1.627072819683e-04       3.050626874806e-07      -8.065052999278e-10       5.959362600696e-02       9.956527290181e-01 
       2.052683780459e+01       1.713481606450e-01       3.160830020491e+03       1.262242848344e-02       1.092691063904e+04       5.075947864812e+02       2.352218330317e+05       7.261205642454e+02       5.908810014122e-07       2.467395524581e-05       1.336145178808e-04       3.759359733323e-08       4.087530942286e-07       1.593257008196e-04       1.593257008196e-04       2.956177678804e-07      -7.815242843299e-10       6.000968992672e-02       9.956793345335e-01 
       2.037693882123e+01       1.731632588628e-01       3.172768124543e+03       1.249057497546e-02       1.091497253498e+04       5.105956763156e+02       2.333287001158e+05       7.273309229840e+02       5.745940562711e-07       2.416209568412e-05       1.308426935877e-04       3.759359733323e-08       3.974862922735e-07       1.560144632177e-04       1.560144632177e-04       2.864331855150e-07      -7.573171929002e-10       6.042866989632e-02       9.957056812930e-01 
       2.022808362236e+01       1.749975176936e-01       3.184748243316e+03       1.236010131749e-02       1.090299241621e+04       5.136117140939e+02       2.314496347453e+05       7.285414351133e+02       5.587560401695e-07       2.366085456440e-05       1.281283703312e-04       3.759359733323e-08       3.865300454615e-07       1.527721045785e-04       1.527721045785e-04       2.775017645437e-07      -7.338600444115e-10       6.085058632144e-02       9.957317694799e-01 
       2.008026493995e+01       1.768511390246e-01       3.196770522223e+03       1.223099304421e-02       1.089097013730e+04       5.166429439254e+02       2.295845359474e+05       7.297520995276e+02       5.433545789896e-07       2.317001160986e-05       1.254703552675e-04       3.759359733323e-08       3.758757937629e-07       1.495971908474e-04       1.495971908474e-04       2.688165269176e-07      -7.111296008968e-10       6.127545974964e-02       9.957575992423e-01 
       1.993347555656e+01       1.787243268662e-01       3.208835107171e+03       1.210323584258e-02       1.087890555236e+04       5.196894095757e+02       2.277333034623e+05       7.309629151268e+02       5.283776396879e-07       2.268935111328e-05       1.228674802976e-04       3.759359733323e-08       3.655152130927e-07       1.464883178610e-04       1.464883178610e-04       2.603706869270e-07      -6.891033446066e-10       6.170331087135e-02       9.957831706935e-01 
       1.978770830501e+01       1.806172873740e-01       3.220942144562e+03       1.197681555021e-02       1.086679851496e+04       5.227511544572e+02       2.258958377384e+05       7.321738808156e+02       5.138135208943e-07       2.221866184216e-05       1.203186015546e-04       3.759359733323e-08       3.554402088069e-07       1.434441107238e-04       1.434441107238e-04       2.521576459005e-07      -6.677594556816e-10       6.213416052079e-02       9.958084839109e-01 
       1.964295606804e+01       1.825302288713e-01       3.233091781294e+03       1.185171815379e-02       1.085464887823e+04       5.258282216198e+02       2.240720399273e+05       7.333849955041e+02       4.996508437693e-07       2.175773694599e-05       1.178225989005e-04       3.759359733323e-08       3.456429093786e-07       1.404632231970e-04       1.404632231970e-04       2.441709870494e-07      -6.470767905173e-10       6.256802967699e-02       9.958335389357e-01 
       1.949921177792e+01       1.844633618720e-01       3.245284164761e+03       1.172792978748e-02       1.084245649477e+04       5.289206537416e+02       2.222618118791e+05       7.345962581071e+02       4.858785431150e-07       2.130637386525e-05       1.153783754340e-04       3.759359733323e-08       3.361156602478e-07       1.375443371000e-04       1.375443371000e-04       2.364044704544e-07      -6.270348607996e-10       6.300493946474e-02       9.958583357723e-01 
       1.935646841615e+01       1.864168991030e-01       3.257519442857e+03       1.160543673135e-02       1.083022121667e+04       5.320284931190e+02       2.204650561371e+05       7.358076675445e+02       4.724858587292e-07       2.086437424246e-05       1.129848570089e-04       3.759359733323e-08       3.268510178416e-07       1.346861617253e-04       1.346861617253e-04       2.288520281904e-07      -6.076138131906e-10       6.344491115556e-02       9.958828743882e-01 
       1.921471901309e+01       1.883910555280e-01       3.269797763976e+03       1.148422540986e-02       1.081794289555e+04       5.351517816570e+02       2.186816759332e+05       7.370192227412e+02       4.594623269991e-07       2.043154383500e-05       1.106409917615e-04       3.759359733323e-08       3.178417437580e-07       1.318874332646e-04       1.318874332646e-04       2.215077595858e-07      -5.887944096444e-10       6.388796616873e-02       9.959071547128e-01 
       1.907395664763e+01       1.903860483705e-01       3.282119277012e+03       1.136428239035e-02       1.080562138251e+04       5.382905608592e+02       2.169115751833e+05       7.382309226266e+02       4.467977727262e-07       2.000769242973e-05       1.083457496487e-04       3.759359733323e-08       3.090807991114e-07       1.291469142476e-04       1.291469142476e-04       2.143659266126e-07      -5.705580083330e-10       6.433412607227e-02       9.959311766372e-01 
       1.893417444685e+01       1.924020971374e-01       3.294484131360e+03       1.124559438146e-02       1.079325652817e+04       5.414448718177e+02       2.151546584821e+05       7.394427661351e+02       4.344823011765e-07       1.959263375941e-05       1.060981219954e-04       3.759359733323e-08       3.005613390327e-07       1.264633929923e-04       1.264633929923e-04       2.074209494032e-07      -5.528865451643e-10       6.478341258391e-02       9.959549400139e-01 
       1.879536558568e+01       1.944394236430e-01       3.306892476922e+03       1.112814823170e-02       1.078084818260e+04       5.446147552033e+02       2.134108310984e+05       7.406547522056e+02       4.225062903503e-07       1.918618542085e-05       1.038971210509e-04       3.759359733323e-08       2.922767073217e-07       1.238356830668e-04       1.238356830668e-04       2.006674018908e-07      -5.357625158723e-10       6.523584757216e-02       9.959784446555e-01 
       1.865752328658e+01       1.964982520332e-01       3.319344464100e+03       1.101193092796e-02       1.076839619543e+04       5.478002512543e+02       2.116799989707e+05       7.418668797818e+02       4.108603834643e-07       1.878816879476e-05       1.017417795553e-04       3.759359733323e-08       2.842204312469e-07       1.212626227621e-04       1.212626227621e-04       1.941000075705e-07      -5.191689586633e-10       6.569145305725e-02       9.960016903349e-01 
       1.852064081920e+01       1.985788088099e-01       3.331840243805e+03       1.089692959399e-02       1.075590041572e+04       5.510013997667e+02       2.099620687024e+05       7.430791478116e+02       3.995354816414e-07       1.839840896723e-05       9.963115031375e-05       3.759359733323e-08       2.763862164881e-07       1.187430745764e-04       1.187430745764e-04       1.877136353766e-07      -5.030894374004e-10       6.615025121222e-02       9.960246767842e-01 
       1.838471150004e+01       2.006813228551e-01       3.344379967455e+03       1.078313148905e-02       1.074336069207e+04       5.542182400832e+02       2.082569475567e+05       7.442915552477e+02       3.885227368023e-07       1.801673465287e-05       9.756430578102e-05       3.759359733323e-08       2.687679422194e-07       1.162759247102e-04       1.162759247102e-04       1.815032956740e-07      -4.875080253086e-10       6.661226436389e-02       9.960474036942e-01 
