# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   89       7.985645559888e-10       5.156553538233e-14      -2.512300927335e-12       7.529268392647e-18       1.467273607500e-12       1.882267983429e-12      -5.750895039321e-15 
   90       8.074598013046e-10       5.318048200839e-14      -2.603932278079e-12       7.694453950962e-18       1.405998029858e-12       1.838237591010e-12      -5.725274660682e-15 
   91       8.163553313717e-10       5.481658376095e-14      -2.696918724172e-12       7.862906639477e-18       1.347648747103e-12       1.795676819036e-12      -5.699969026554e-15 
   92       8.252502721470e-10       5.647321899856e-14      -2.791232037643e-12       8.034891447968e-18       1.291914036272e-12       1.754407214552e-12      -5.673125878048e-15 
   93       8.341438504353e-10       5.814974609157e-14      -2.886843047378e-12       8.210590307216e-18       1.238500732034e-12       1.714263002897e-12      -5.643119274553e-15 
   94       8.430368787467e-10       5.984553967717e-14      -2.983722147411e-12       8.389786457297e-18       1.187350474694e-12       1.675228036135e-12      -5.609820731591e-15 
   95       8.519304617977e-10       6.155995916944e-14      -3.081838870158e-12       8.572133099240e-18       1.138453165306e-12       1.637317661404e-12      -5.573510995107e-15 
   96       8.608255314806e-10       6.329233746997e-14      -3.181161738479e-12       8.757247821524e-18       1.091780528010e-12       1.600536650596e-12      -5.534495345113e-15 
   97       8.697228355155e-10       6.504198074076e-14      -3.281658270420e-12       8.944711617558e-18       1.047285445388e-12       1.564878782668e-12      -5.493104165413e-15 
   98       8.786229261038e-10       6.680816817709e-14      -3.383294983955e-12       9.134067903157e-18       1.004901293809e-12       1.530326425948e-12      -5.449693513327e-15 
   99       8.875261485807e-10       6.859015178038e-14      -3.486037401731e-12       9.324821534016e-18       9.645412787849e-13       1.496850120450e-12      -5.404645689413e-15 
  100       8.964326300678e-10       7.038715613115e-14      -3.589850055808e-12       9.516437823187e-18       9.260977703167e-13       1.464408160177e-12      -5.358369807192e-15 
  101       9.053422681262e-10       7.219837816183e-14      -3.694696492410e-12       9.708341558559e-18       8.894416382495e-13       1.432946175435e-12      -5.311302362870e-15 
  102       9.142547194093e-10       7.402298692968e-14      -3.800539276659e-12       9.899916020333e-18       8.544215876206e-13       1.402396715141e-12      -5.263907805064e-15 
  103       9.231693883152e-10       7.586012338966e-14      -3.907339997323e-12       1.009050199849e-17       8.208634940114e-13       1.372678829134e-12      -5.216679104522e-15 
  104       9.320857166064e-10       7.770891563640e-14      -4.015059391897e-12       1.027954241335e-17       7.886063744749e-13       1.343717080543e-12      -5.170036287991e-15 
  105       9.410041212646e-10       7.956852746407e-14      -4.123657730852e-12       1.046704054263e-17       7.576172658615e-13       1.315502407520e-12      -5.124005202540e-15 
  106       9.499251627613e-10       8.143811597338e-14      -4.233094494380e-12       1.065316215066e-17       7.278906980271e-13       1.288038742621e-12      -5.078496217093e-15 
  107       9.588492474622e-10       8.331681663183e-14      -4.343328262680e-12       1.083809602289e-17       6.994131851271e-13       1.261324115205e-12      -5.033401838346e-15 
  108       9.677766195871e-10       8.520374321659e-14      -4.454316722024e-12       1.102205458345e-17       6.721629635553e-13       1.235350447259e-12      -4.988596159215e-15 
  109       9.767073531700e-10       8.709798775736e-14      -4.566016670828e-12       1.120527451265e-17       6.461097298843e-13       1.210103349231e-12      -4.943934307291e-15 
  110       9.856413440194e-10       8.899862047930e-14      -4.678384025713e-12       1.138801736445e-17       6.212143788041e-13       1.185561915849e-12      -4.899251893285e-15 
  111       9.945783016782e-10       9.090468974583e-14      -4.791373827572e-12       1.157057018403e-17       5.974287410624e-13       1.161698521951e-12      -4.854364459482e-15 
  112       1.003517741384e-09       9.281522200155e-14      -4.904940247635e-12       1.175324612526e-17       5.746953214040e-13       1.138478618314e-12      -4.809066928190e-15 
  113       1.012458976029e-09       9.472922171511e-14      -5.019036593537e-12       1.193638506822e-17       5.529470365099e-13       1.115860527477e-12      -4.763133050192e-15 
  114       1.021401108121e-09       9.664567132207e-14      -5.133615315382e-12       1.212035423673e-17       5.321069529375e-13       1.093795239569e-12      -4.716314853193e-15 
  115       1.030343021741e-09       9.856353116779e-14      -5.248628011807e-12       1.230554881582e-17       5.120880250599e-13       1.072226208136e-12      -4.668342090273e-15 
  116       1.039283734767e-09       1.004817586226e-13      -5.364025773449e-12       1.249232232770e-17       4.928103764866e-13       1.051102827712e-12      -4.619001321205e-15 
  117       1.048223521308e-09       1.023993681862e-13      -5.479760247725e-12       1.268076683605e-17       4.742560882397e-13       1.030423162009e-12      -4.568385243354e-15 
  118       1.057162911271e-09       1.043153786173e-13      -5.595782715503e-12       1.287090705392e-17       4.564206106824e-13       1.010196051445e-12      -4.516672780089e-15 
  119       1.066102337511e-09       1.062287945271e-13      -5.712043774236e-12       1.306276819068e-17       4.392957102845e-13       9.904278139304e-13      -4.464052311217e-15 
  120       1.075042130979e-09       1.081386064906e-13      -5.828493347011e-12       1.325637594844e-17       4.228693626763e-13       9.711221616644e-13      -4.410721825525e-15 
  121       1.083982515864e-09       1.100437911599e-13      -5.945080691600e-12       1.345175651855e-17       4.071256457031e-13       9.522801179347e-13      -4.356889073322e-15 
  122       1.092923604740e-09       1.119433113763e-13      -6.061754409507e-12       1.364893657805e-17       3.920446324796e-13       9.338999339125e-13      -4.302771718983e-15 
  123       1.101865393710e-09       1.138361162824e-13      -6.178462455018e-12       1.384794328607e-17       3.776022844439e-13       9.159770054500e-13      -4.248597493492e-15 
  124       1.110807757554e-09       1.157211414351e-13      -6.295152144248e-12       1.404880428036e-17       3.637703444123e-13       8.985037898778e-13      -4.194604346984e-15 
  125       1.119750444872e-09       1.175973089172e-13      -6.411770164194e-12       1.425154767366e-17       3.505162296331e-13       8.814697228012e-13      -4.141040601290e-15 
  126       1.128693073232e-09       1.194635274506e-13      -6.528262581779e-12       1.445620205024e-17       3.378029248416e-13       8.648611348977e-13      -4.088165102475e-15 
  127       1.137635124313e-09       1.213186925081e-13      -6.644574852904e-12       1.466279646227e-17       3.255888753137e-13       8.486611687141e-13      -4.036247373389e-15 
  128       1.146575939051e-09       1.231616864261e-13      -6.760651831495e-12       1.487136042633e-17       3.138278799209e-13       8.328496954630e-13      -3.985567766200e-15 
  129       1.155514905361e-09       1.249914042773e-13      -6.876438129497e-12       1.508190437436e-17       3.024780592486e-13       8.174079290184e-13      -3.936360749951e-15 
  130       1.164452054895e-09       1.268068344595e-13      -6.991879222281e-12       1.529435858936e-17       2.915300994329e-13       8.023330169044e-13      -3.888637415094e-15 
  131       1.173387522880e-09       1.286069872012e-13      -7.106920482166e-12       1.550862753295e-17       2.809819190256e-13       7.876249001708e-13      -3.842343695116e-15 
  132       1.182321357966e-09       1.303908698870e-13      -7.221506849790e-12       1.572460864842e-17       2.708298300722e-13       7.732817105718e-13      -3.797415234267e-15 
  133       1.191253518753e-09       1.321574873551e-13      -7.335582845676e-12       1.594219221733e-17       2.610684961039e-13       7.592997209752e-13      -3.753777133194e-15 
  134       1.200183870311e-09       1.339058421931e-13      -7.449092581784e-12       1.616126121604e-17       2.516908901305e-13       7.456732957701e-13      -3.711343694577e-15 
  135       1.209112180705e-09       1.356349350355e-13      -7.561979773076e-12       1.638169117238e-17       2.426882526317e-13       7.323948412758e-13      -3.670018168774e-15 
  136       1.218038117519e-09       1.373437648600e-13      -7.674187749076e-12       1.660335002220e-17       2.340500495500e-13       7.194547561501e-13      -3.629692499449e-15 
  137       1.226961244378e-09       1.390313292843e-13      -7.785659465430e-12       1.682609796594e-17       2.257639302824e-13       7.068413817977e-13      -3.590247069217e-15 
  138       1.235881017474e-09       1.406966248628e-13      -7.896337515462e-12       1.704978732528e-17       2.178156856729e-13       6.945409527789e-13      -3.551550445281e-15 
  139       1.244796782084e-09       1.423386473836e-13      -8.006164141740e-12       1.727426239971e-17       2.101892060044e-13       6.825375472175e-13      -3.513459125065e-15 
  140       1.253707769100e-09       1.439563921648e-13      -8.115081247634e-12       1.749935932309e-17       2.028664389912e-13       6.708130372100e-13      -3.475817281858e-15 
  141       1.262613091551e-09       1.455488543514e-13      -8.223030408874e-12       1.772490592029e-17       1.958273477710e-13       6.593470392332e-13      -3.438456510447e-15 
  142       1.271511741120e-09       1.471150292123e-13      -8.329952885113e-12       1.795072156376e-17       1.890498688970e-13       6.481168645533e-13      -3.401195572757e-15 
  143       1.280402584678e-09       1.486539124364e-13      -8.435789631485e-12       1.817661703012e-17       1.825098703303e-13       6.370974696342e-13      -3.363840143488e-15 
  144       1.289284589103e-09       1.501645279816e-13      -8.540481716352e-12       1.840245016444e-17       1.761857225602e-13       6.262670232407e-13      -3.326227835604e-15 
  145       1.298157528093e-09       1.516460140879e-13      -8.643971596555e-12       1.862829936084e-17       1.700726085513e-13       6.156243310096e-13      -3.288368816609e-15 
  146       1.307021338754e-09       1.530975463470e-13      -8.746201990446e-12       1.885430699175e-17       1.641695512782e-13       6.051730424341e-13      -3.250318636155e-15 
  147       1.315875897406e-09       1.545183113638e-13      -8.847115496763e-12       1.908062531174e-17       1.584749119187e-13       5.949161712621e-13      -3.212134196828e-15 
  148       1.324721017422e-09       1.559075072109e-13      -8.946654608523e-12       1.930741663486e-17       1.529863743580e-13       5.848560781849e-13      -3.173873760007e-15 
  149       1.333556447057e-09       1.572643438840e-13      -9.044761726921e-12       1.953485351194e-17       1.477009296932e-13       5.749944535250e-13      -3.135596951739e-15 
  150       1.342381867291e-09       1.585880437567e-13      -9.141379175217e-12       1.976311890792e-17       1.426148607380e-13       5.653322999248e-13      -3.097364768596e-15 
  151       1.351196889661e-09       1.598778420358e-13      -9.236449212639e-12       1.999240637921e-17       1.377237265264e-13       5.558699150347e-13      -3.059239583552e-15 
  152       1.360001054095e-09       1.611329872162e-13      -9.329914048268e-12       2.022292025096e-17       1.330223468179e-13       5.466068742016e-13      -3.021285151843e-15 
  153       1.368793826750e-09       1.623527415363e-13      -9.421715854943e-12       2.045487579443e-17       1.285047866016e-13       5.375420131567e-13      -2.983566616834e-15 
  154       1.377574597848e-09       1.635363814324e-13      -9.511796783148e-12       2.068849940432e-17       1.241643406004e-13       5.286734107046e-13      -2.946150515890e-15 
  155       1.386342679508e-09       1.646831979946e-13      -9.600098974907e-12       2.092402877606e-17       1.199935177757e-13       5.199983714108e-13      -2.909104786240e-15 
  156       1.395097303587e-09       1.657924974210e-13      -9.686564577684e-12       2.116171308316e-17       1.159840258317e-13       5.115134082904e-13      -2.872498770843e-15 
  157       1.403837619510e-09       1.668636014737e-13      -9.771135758271e-12       2.140181315453e-17       1.121267557200e-13       5.032142254966e-13      -2.836403224256e-15 
  158       1.412562692108e-09       1.678958479329e-13      -9.853754716685e-12       2.164460165181e-17       1.084117661436e-13       4.950957010083e-13      -2.800890318502e-15 
  159       1.421271499457e-09       1.688885910527e-13      -9.934363700065e-12       2.189036324672e-17       1.048282680618e-13       4.871518693193e-13      -2.766033648934e-15 
  160       1.429962930705e-09       1.698412020159e-13      -1.001290501656e-11       2.213939479832e-17       1.013646091942e-13       4.793759041259e-13      -2.731908240103e-15 
  161       1.438635950749e-09       1.707530984538e-13      -1.008932151421e-11       2.239195830392e-17       9.801042163875e-14       4.717613932186e-13      -2.698572322427e-15 
  162       1.447290115143e-09       1.716238349844e-13      -1.016355803597e-11       2.264813470354e-17       9.476331068392e-14       4.643063261983e-13      -2.666010838864e-15 
  163       1.455925096799e-09       1.724530215875e-13      -1.023556012050e-11       2.290795742567e-17       9.162273064502e-14       4.570094279605e-13      -2.634186930335e-15 
  164       1.464540521858e-09       1.732402958446e-13      -1.030527356468e-11       2.317145841135e-17       8.858786945204e-14       4.498688869335e-13      -2.603059638218e-15 
  165       1.473135968300e-09       1.739853235273e-13      -1.037264443963e-11       2.343866807420e-17       8.565764310616e-14       4.428823437114e-13      -2.572583826340e-15 
  166       1.481710964543e-09       1.746877991865e-13      -1.043761910677e-11       2.370961526046e-17       8.283069013645e-14       4.360468796879e-13      -2.542710102977e-15 
  167       1.490264988047e-09       1.753474467406e-13      -1.050014423380e-11       2.398432720907e-17       8.010536605646e-14       4.293590056899e-13      -2.513384742851e-15 
