# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_nudm           12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)A_nudm[0]          15:(.)rho_ncdm[1]        16:(.)p_ncdm[1]          17:(.)A_nudm[1]          18:(.)rho_ncdm[2]        19:(.)p_ncdm[2]          20:(.)A_nudm[2]          21:(.)rho_lambda         22:(.)rho_ur             23:(.)rho_crit           24:(.)rho_tot            25:(.)p_tot              26:(.)p_tot_prime        27:gr.fac. D             28:gr.fac. f          
       8.458487400115e+13       1.056453233539e-25       5.478796083480e-09       1.543638502563e+22       1.424866277603e+04       1.684540285044e-10       1.205221345595e+18       3.163635766597e-09       1.408477451704e+44       1.496842745911e+33       7.763651309199e+33       3.240973242037e+43       1.080324414012e+43      -1.420119014561e+21       3.240973242037e+43       1.080324414012e+43      -1.420119014561e+21       3.240973242037e+43       1.080324414012e+43      -1.420119014561e+21       3.801735975007e-08       2.050402186026e+41       2.382819826594e+44       2.382819826594e+44       7.942732755004e+43      -5.798061765050e+52       1.992993202372e-06       5.973190064847e+00 
       8.399689573103e+13       1.071295345017e-25       5.518813850358e-09       1.522252378892e+22       1.424866277603e+04       1.696332067039e-10       1.196843441505e+18       3.185781216963e-09       1.369720691902e+44       1.465844039229e+33       7.602870792760e+33       3.151792104408e+43       1.050597368136e+43      -1.400444174355e+21       3.151792104408e+43       1.050597368136e+43      -1.400444174355e+21       3.151792104408e+43       1.050597368136e+43      -1.400444174355e+21       3.801735975007e-08       1.993981726525e+41       2.317252305042e+44       2.317252305042e+44       7.724174349837e+43      -5.599322535283e+52       2.076034585804e-06       5.734262462253e+00 
       8.341300469814e+13       1.086345973319e-25       5.557012627833e-09       1.501162546279e+22       1.424866277603e+04       1.708206391508e-10       1.188523775079e+18       3.208081685482e-09       1.332030393213e+44       1.435487296987e+33       7.445419943437e+33       3.065064944248e+43       1.021688314749e+43      -1.381041916471e+21       3.065064944248e+43       1.021688314749e+43      -1.381041916471e+21       3.065064944248e+43       1.021688314749e+43      -1.381041916471e+21       3.801735975007e-08       1.939113776221e+41       2.253488990352e+44       2.253488990352e+44       7.511629967543e+43      -5.407395458103e+52       2.159075969236e-06       5.513713906012e+00 
       8.283317249071e+13       1.101608047898e-25       5.595211405307e-09       1.480364899802e+22       1.424866277603e+04       1.720163836249e-10       1.180261941489e+18       3.230538257280e-09       1.295377210063e+44       1.405759224491e+33       7.291229805841e+33       2.980724236004e+43       9.935747453346e+42      -1.361908464454e+21       2.980724236004e+43       9.935747453346e+42      -1.361908464454e+21       2.980724236004e+43       9.935747453346e+42      -1.361908464454e+21       3.801735975007e-08       1.885755615064e+41       2.191480236566e+44       2.191480236566e+44       7.304934121598e+43      -5.222047034451e+52       2.242117352668e-06       5.309502279863e+00 
       8.225737089444e+13       1.117084539363e-25       5.635229172185e-09       1.459855391409e+22       1.424866277603e+04       1.732204983103e-10       1.172057538718e+18       3.253152025081e-09       1.259732604377e+44       1.376646802372e+33       7.140232852607e+33       2.898704312212e+43       9.662347707373e+42      -1.343040094171e+21       2.898704312212e+43       9.662347707373e+42      -1.343040094171e+21       2.898704312212e+43       9.662347707373e+42      -1.343040094171e+21       3.801735975007e-08       1.833865698523e+41       2.131177763825e+44       2.131177763825e+44       7.103925879131e+43      -5.043051768880e+52       2.325158736100e-06       5.119877198440e+00 
       8.168557189121e+13       1.132778460056e-25       5.673427949660e-09       1.439630029129e+22       1.424866277603e+04       1.744330417984e-10       1.163910167545e+18       3.275924089256e-09       1.225068823353e+44       1.348137280882e+33       6.992362954821e+33       2.818941312364e+43       9.396471041213e+42      -1.324433133084e+21       2.818941312364e+43       9.396471041213e+42      -1.324433133084e+21       2.818941312364e+43       9.396471041213e+42      -1.324433133084e+21       3.801735975007e-08       1.783403625239e+41       2.072534620771e+44       2.072534620771e+44       6.908448735626e+43      -4.870191895213e+52       2.408200119532e-06       4.943329708838e+00 
       8.111774765760e+13       1.148692864642e-25       5.713445716538e-09       1.419684876303e+22       1.424866277603e+04       1.756540730910e-10       1.155819431524e+18       3.298855557881e-09       1.191358877859e+44       1.320218174315e+33       6.847555353058e+33       2.741373133188e+43       9.137910443959e+42      -1.306083959536e+21       2.741373133188e+43       9.137910443959e+42      -1.306083959536e+21       2.741373133188e+43       9.137910443959e+42      -1.306083959536e+21       3.801735975007e-08       1.734330105567e+41       2.015505148002e+44       2.015505148002e+44       6.718350493068e+43      -4.703257111609e+52       2.491241502964e-06       4.778552051877e+00 
       8.055387056366e+13       1.164830850697e-25       5.753463483416e-09       1.400016050805e+22       1.424866277603e+04       1.768836516027e-10       1.147784936965e+18       3.321947546786e-09       1.158576521413e+44       1.292877255535e+33       6.705746629023e+33       2.665939380292e+43       8.886464600973e+42      -1.287989002047e+21       2.665939380292e+43       8.886464600973e+42      -1.287989002047e+21       2.665939380292e+43       8.886464600973e+42      -1.287989002047e+21       3.801735975007e-08       1.686606930987e+41       1.960044942511e+44       1.960044942511e+44       6.533483141438e+43      -4.542044324710e+52       2.574282886396e-06       4.624405211494e+00 
       7.999391317146e+13       1.181195559318e-25       5.793481250294e-09       1.380619724298e+22       1.424866277603e+04       1.781218371639e-10       1.139806292915e+18       3.345201179613e-09       1.126696229756e+44       1.266102550624e+33       6.566874677774e+33       2.592581321145e+43       8.641937737150e+42      -1.270144738614e+21       2.592581321145e+43       8.641937737150e+42      -1.270144738614e+21       2.592581321145e+43       8.641937737150e+42      -1.270144738614e+21       3.801735975007e-08       1.640196944355e+41       1.906110823122e+44       1.906110823122e+44       6.353702743479e+43      -4.386357402556e+52       2.657324269828e-06       4.479892548634e+00 
       7.943784823382e+13       1.197790175731e-25       5.835318006575e-09       1.361492121484e+22       1.424866277603e+04       1.793686900240e-10       1.131883111137e+18       3.368617587871e-09       1.095693180972e+44       1.239882333635e+33       6.430878680526e+33       2.521241839345e+43       8.404139464484e+42      -1.252547696032e+21       2.521241839345e+43       8.404139464484e+42      -1.252547696032e+21       2.521241839345e+43       8.404139464484e+42      -1.252547696032e+21       3.801735975007e-08       1.595064010971e+41       1.853660796863e+44       1.853660796863e+44       6.178869322621e+43      -4.236006935971e+52       2.740365653260e-06       4.344138228979e+00 
       7.888564869297e+13       1.214617929910e-25       5.875335773453e-09       1.342629519367e+22       1.424866277603e+04       1.806242708542e-10       1.124015006094e+18       3.392197910985e-09       1.065543236164e+44       1.214205121459e+33       6.297699078012e+33       2.451865390150e+43       8.172884633834e+42      -1.235194449215e+21       2.451865390150e+43       8.172884633834e+42      -1.235194449215e+21       2.451865390150e+43       8.172884633834e+42      -1.235194449215e+21       3.801735975007e-08       1.551172990446e+41       1.802654026274e+44       1.802654026274e+44       6.008846753998e+43      -4.090810008126e+52       2.823407036692e-06       4.216369457538e+00 
       7.833728767921e+13       1.231682097207e-25       5.917172529735e-09       1.324028246531e+22       1.424866277603e+04       1.818886407502e-10       1.116201594930e+18       3.415943296362e-09       1.036222920661e+44       1.189059668795e+33       6.167277544405e+33       2.384397957229e+43       7.947993190765e+42      -1.218081620528e+21       2.384397957229e+43       7.947993190765e+42      -1.218081620528e+21       2.384397957229e+43       7.947993190765e+42      -1.218081620528e+21       3.801735975007e-08       1.508489709340e+41       1.753050797613e+44       1.753050797613e+44       5.843502658463e+43      -3.950589972003e+52       2.906448420125e-06       4.095901758751e+00 
       7.779273850965e+13       1.248985998991e-25       5.957190296613e-09       1.305684682428e+22       1.424866277603e+04       1.831618612354e-10       1.108442497448e+18       3.439854899437e-09       1.007709405738e+44       1.164434963227e+33       6.039556961766e+33       2.318787010608e+43       7.729290035360e+42      -1.201205879133e+21       2.318787010608e+43       7.729290035360e+42      -1.201205879133e+21       2.318787010608e+43       7.729290035360e+42      -1.201205879133e+21       3.801735975007e-08       1.466980934558e+41       1.704812489927e+44       1.704812489927e+44       5.682708299517e+43      -3.815176235487e+52       2.989489803557e-06       3.982126709897e+00 
       7.725197468684e+13       1.266533003290e-25       5.999027052894e-09       1.287595256667e+22       1.424866277603e+04       1.844439942641e-10       1.100737336095e+18       3.463933883732e-09       9.799804908440e+43       1.140320220396e+33       5.914481395038e+33       2.254981465767e+43       7.516604885889e+42      -1.184563940335e+21       2.254981465767e+43       7.516604885889e+42      -1.184563940335e+21       2.254981465767e+43       7.516604885889e+42      -1.184563940335e+21       3.801735975007e-08       1.426614347470e+41       1.657901544992e+44       1.657901544992e+44       5.526338483072e+43      -3.684404053818e+52       3.072531186989e-06       3.874501663684e+00 
       7.671496989756e+13       1.284326525454e-25       6.040863809176e-09       1.269756448325e+22       1.424866277603e+04       1.857351022239e-10       1.093085735943e+18       3.488181420918e-09       9.530145863146e+43       1.116704879284e+33       5.791996067543e+33       2.192931643868e+43       7.309772146226e+42      -1.168152564950e+21       2.192931643868e+43       7.309772146226e+42      -1.168152564950e+21       2.192931643868e+43       7.309772146226e+42      -1.168152564950e+21       3.801735975007e-08       1.387358518753e+41       1.612281438063e+44       1.612281438063e+44       5.374271459979e+43      -3.558114329169e+52       3.155572570421e-06       3.772541093587e+00 
       7.618169801148e+13       1.302370028810e-25       6.084519554861e-09       1.252164785257e+22       1.424866277603e+04       1.870352479395e-10       1.085487324671e+18       3.512598690865e-09       9.267906965640e+43       1.093578597584e+33       5.672047336995e+33       2.132589233074e+43       7.108630776915e+42      -1.151968558669e+21       2.132589233074e+43       7.108630776915e+42      -1.151968558669e+21       2.132589233074e+43       7.108630776915e+42      -1.151968558669e+21       3.801735975007e-08       1.349182883918e+41       1.567916649438e+44       1.567916649438e+44       5.226388831234e+43      -3.436153417082e+52       3.238613953853e-06       3.675809270674e+00 
       7.565213307992e+13       1.320667025344e-25       6.126356311142e-09       1.234816843424e+22       1.424866277603e+04       1.883444946751e-10       1.077941732543e+18       3.537186881700e-09       9.012884037369e+43       1.070931247170e+33       5.554582672009e+33       2.073907250936e+43       6.913024169787e+42      -1.136008771439e+21       2.073907250936e+43       6.913024169787e+42      -1.136008771439e+21       2.073907250936e+43       6.913024169787e+42      -1.136008771439e+21       3.801735975007e-08       1.312057719508e+41       1.524772636804e+44       1.524772636804e+44       5.082575455791e+43      -3.318372939546e+52       3.321655337285e-06       3.583914038907e+00 
       7.512624933457e+13       1.339221076383e-25       6.170012056828e-09       1.217709246224e+22       1.424866277603e+04       1.896629061378e-10       1.070448592396e+18       3.561947189872e-09       8.764878518120e+43       1.048752909667e+33       5.439550629089e+33       2.016840007808e+43       6.722800026028e+42      -1.120270096848e+21       2.016840007808e+43       6.722800026028e+42      -1.120270096848e+21       2.016840007808e+43       6.722800026028e+42      -1.120270096848e+21       3.801735975007e-08       1.275954119965e+41       1.482815808339e+44       1.482815808339e+44       4.942719360915e+43      -3.204629604479e+52       3.404696720717e-06       3.496501501373e+00 
       7.460402118627e+13       1.358035793285e-25       6.211848813109e-09       1.200838663836e+22       1.424866277603e+04       1.909905464808e-10       1.063007539619e+18       3.586880820201e-09       8.523697311413e+43       1.027033872102e+33       5.326900830108e+33       1.961343071278e+43       6.537810237592e+42      -1.104749471523e+21       1.961343071278e+43       6.537810237592e+42      -1.104749471523e+21       1.961343071278e+43       6.537810237592e+42      -1.104749471523e+21       3.801735975007e-08       1.240843975116e+41       1.442013496563e+44       1.442013496563e+44       4.806711654999e+43      -3.094785031398e+52       3.487738104149e-06       3.413251465626e+00 
       7.408542322370e+13       1.377114838145e-25       6.255504558794e-09       1.184201812571e+22       1.424866277603e+04       1.923274803061e-10       1.055618212134e+18       3.611988985942e-09       8.289152634162e+43       1.005764622649e+33       5.216583940236e+33       1.907373231568e+43       6.357910771894e+42      -1.089443874530e+21       1.907373231568e+43       6.357910771894e+42      -1.089443874530e+21       1.907373231568e+43       6.357910771894e+42      -1.089443874530e+21       3.801735975007e-08       1.206699948290e+41       1.402333932897e+44       1.402333932897e+44       4.674446442783e+43      -2.988705583065e+52       3.570779487581e-06       3.333873524565e+00 
       7.357043021222e+13       1.396461924506e-25       6.299160304479e-09       1.167795454235e+22       1.424866277603e+04       1.936737726683e-10       1.048280250381e+18       3.637272908844e-09       8.061061870468e+43       9.849358464708e+32       5.108551646337e+33       1.854888467897e+43       6.182961559656e+42      -1.074350326789e+21       1.854888467897e+43       6.182961559656e+42      -1.074350326789e+21       1.854888467897e+43       6.182961559656e+42      -1.074350326789e+21       3.801735975007e-08       1.173495455032e+41       1.363746222932e+44       1.363746222932e+44       4.545820742903e+43      -2.886262202907e+52       3.653820871013e-06       3.258103671734e+00 
       7.305901709257e+13       1.416080818083e-25       6.344635039568e-09       1.151616395495e+22       1.424866277603e+04       1.950294890769e-10       1.040993297300e+18       3.662733819205e-09       7.839247429430e+43       9.645384216318e+32       5.002756635814e+33       1.803847915758e+43       6.012826385860e+42      -1.059465890493e+21       1.803847915758e+43       6.012826385860e+42      -1.059465890493e+21       1.803847915758e+43       6.012826385860e+42      -1.059465890493e+21       3.801735975007e-08       1.141204642407e+41       1.326220322372e+44       1.326220322372e+44       4.420734407709e+43      -2.787330258000e+52       3.736862254445e-06       3.185701367918e+00 
       7.255115897971e+13       1.435975337497e-25       6.388290785253e-09       1.135661487260e+22       1.424866277603e+04       1.963946955005e-10       1.033756998312e+18       3.688372955940e-09       7.623536606878e+43       9.445634151073e+32       4.899152575883e+33       1.754211835105e+43       5.847372783683e+42      -1.044787668538e+21       1.754211835105e+43       5.847372783683e+42      -1.044787668538e+21       1.754211835105e+43       5.847372783683e+42      -1.044787668538e+21       3.801735975007e-08       1.109802368868e+41       1.289727013647e+44       1.289727013647e+44       4.299090045294e+43      -2.691789387442e+52       3.819903637877e-06       3.116446990354e+00 
       7.204683116158e+13       1.456149355013e-25       6.433765520342e-09       1.119927624070e+22       1.424866277603e+04       1.977694583690e-10       1.026571001303e+18       3.714191566631e-09       7.413761450905e+43       9.250020788697e+32       4.797694093283e+33       1.705941579409e+43       5.686471931365e+42      -1.030312803955e+21       1.705941579409e+43       5.686471931365e+42      -1.030312803955e+21       1.705941579409e+43       5.686471931365e+42      -1.030312803955e+21       3.801735975007e-08       1.079264184685e+41       1.254237883155e+44       1.254237883155e+44       4.180792943660e+43      -2.599523355925e+52       3.902945021309e-06       3.050139607581e+00 
       7.154600909790e+13       1.476606797301e-25       6.477421266027e-09       1.104411743486e+22       1.424866277603e+04       1.991538445776e-10       1.019434956607e+18       3.740190907597e-09       7.209758631098e+43       9.058458460580e+32       4.698336754408e+33       1.658999565570e+43       5.529998551902e+42      -1.016038479359e+21       1.658999565570e+43       5.529998551902e+42      -1.016038479359e+21       1.658999565570e+43       5.529998551902e+42      -1.016038479359e+21       3.801735975007e-08       1.049566312903e+41       1.219725299150e+44       1.219725299150e+44       4.065750996979e+43      -2.510419912317e+52       3.985986404741e-06       2.986595032423e+00 
       7.104866841896e+13       1.497351646197e-25       6.522896001115e-09       1.089110825499e+22       1.424866277603e+04       2.005479214896e-10       1.012348516988e+18       3.766372243950e-09       7.011369311369e+43       8.870863272256e+32       4.601037045844e+33       1.613349244653e+43       5.377830815511e+42      -1.001961916395e+21       1.613349244653e+43       5.377830815511e+42      -1.001961916395e+21       1.613349244653e+43       5.377830815511e+42      -1.001961916395e+21       3.801735975007e-08       1.020685630833e+41       1.186162390219e+44       1.186162390219e+44       3.953874633879e+43      -2.424370653102e+52       4.069027788173e-06       2.925644113394e+00 
       7.055478492449e+13       1.518387939474e-25       6.568370736204e-09       1.074021891939e+22       1.424866277603e+04       2.019517569400e-10       1.005311337624e+18       3.792736849657e-09       6.818439026289e+43       8.687153066661e+32       4.505752355313e+33       1.568955073432e+43       5.229850244774e+42      -9.880803752039e+20       1.568955073432e+43       5.229850244774e+42      -9.880803752039e+20       1.568955073432e+43       5.229850244774e+42      -9.880803752039e+20       3.801735975007e-08       9.925996520478e+40       1.153523024364e+44       1.153523024364e+44       3.845076747702e+43      -2.341270890493e+52       4.152069171605e-06       2.867131231126e+00 
       7.006433458242e+13       1.539719771635e-25       6.615664460696e-09       1.059142005898e+22       1.424866277603e+04       2.033654192386e-10       9.983230760916e+17       3.819286007605e-09       6.630817560821e+43       8.507247388158e+32       4.412440953012e+33       1.525782486716e+43       5.085941622387e+42      -9.743911538830e+20       1.525782486716e+43       5.085941622387e+42      -9.743911538830e+20       1.525782486716e+43       5.085941622387e+42      -9.743911538830e+20       3.801735975007e-08       9.652865088749e+40       1.121781788658e+44       1.121781788658e+44       3.739272628686e+43      -2.261019525070e+52       4.235110555037e-06       2.810912971693e+00 
       6.957729352772e+13       1.561351294707e-25       6.661139195785e-09       1.044468271157e+22       1.424866277603e+04       2.047889771733e-10       9.913833923452e+17       3.846021009658e-09       6.448358833359e+43       8.331067447294e+32       4.321061973338e+33       1.483797870437e+43       4.945992901456e+42      -9.608915879637e+20       1.483797870437e+43       4.945992901456e+42      -9.608915879637e+20       1.483797870437e+43       4.945992901456e+42      -9.608915879637e+20       3.801735975007e-08       9.387249353691e+40       1.090913969454e+44       1.090913969454e+44       3.636379898008e+43      -2.183518922781e+52       4.318151938469e-06       2.756856953006e+00 
       6.909363806129e+13       1.583286719046e-25       6.708432920277e-09       1.029997831621e+22       1.424866277603e+04       2.062225000135e-10       9.844919487043e+17       3.872943156725e-09       6.270920781994e+43       8.158536086299e+32       4.231575396987e+33       1.442968535477e+43       4.809895118255e+42      -9.475790498918e+20       1.442968535477e+43       4.809895118255e+42      -9.475790498918e+20       1.442968535477e+43       4.809895118255e+42      -9.475790498918e+20       3.801735975007e-08       9.128942507555e+40       1.060895533144e+44       1.060895533144e+44       3.536318443644e+43      -2.108674796161e+52       4.401193321901e-06       2.704840784082e+00 
       6.861334464875e+13       1.605530314162e-25       6.755726644769e-09       1.015727870765e+22       1.424866277603e+04       2.076660575136e-10       9.776484098354e+17       3.900053758822e-09       6.098365253901e+43       7.989577745294e+32       4.143942033434e+33       1.403262692217e+43       4.677542307391e+42      -9.344509485161e+20       1.403262692217e+43       4.677542307391e+42      -9.344509485161e+20       1.403262692217e+43       4.677542307391e+42      -9.344509485161e+20       3.801735975007e-08       8.877743433274e+40       1.031703107448e+44       1.031703107448e+44       3.439010357995e+43      -2.036396089621e+52       4.484234705333e-06       2.654751139932e+00 
       6.813638991932e+13       1.628086409546e-25       6.803020369262e-09       1.001655611085e+22       1.424866277603e+04       2.091197199162e-10       9.708524427363e+17       3.927354135133e-09       5.930557897776e+43       7.824118429199e+32       4.058123503764e+33       1.364649425789e+43       4.548831419295e+42      -9.215047285842e+20       1.364649425789e+43       4.548831419295e+42      -9.215047285842e+20       1.364649425789e+43       4.548831419295e+42      -9.215047285842e+20       3.801735975007e-08       8.633456547877e+40       1.003313963217e+44       1.003313963217e+44       3.344379877230e+43      -1.966594868670e+52       4.567276088765e-06       2.606482937388e+00 
       6.766275066466e+13       1.650959395513e-25       6.850314093754e-09       9.877783135577e+21       1.424866277603e+04       2.105835579556e-10       9.641037167192e+17       3.954845614079e-09       5.767368059232e+43       7.662085675328e+32       3.974082223866e+33       1.327098671997e+43       4.423662239991e+42      -9.087378702451e+20       1.327098671997e+43       4.423662239991e+42      -9.087378702451e+20       1.327098671997e+43       4.423662239991e+42      -9.087378702451e+20       3.801735975007e-08       8.395891650204e+40       9.757059967348e+43       9.757059967348e+43       3.252353322291e+43      -1.899186212933e+52       4.650317472197e-06       2.559938599221e+00 
       6.719240383780e+13       1.674153724061e-25       6.897607818246e-09       9.740932771077e+21       1.424866277603e+04       2.120576428613e-10       9.574019033954e+17       3.982529533377e-09       5.608668679066e+43       7.503408521651e+32       3.891781387973e+33       1.290581193920e+43       4.301937313068e+42      -8.961478885588e+20       1.290581193920e+43       4.301937313068e+42      -8.961478885588e+20       1.290581193920e+43       4.301937313068e+42      -8.961478885588e+20       3.801735975007e-08       8.164863772819e+40       9.488577125065e+43       9.488577125065e+43       3.162859041534e+43      -1.834088112838e+52       4.733358855629e-06       2.515027395726e+00 
       6.672532655193e+13       1.697673909730e-25       6.946720532142e-09       9.605978380807e+21       1.424866277603e+04       2.135420463613e-10       9.507466766588e+17       4.010407240111e-09       5.454336194339e+43       7.348017475722e+32       3.811184952545e+33       1.255068559141e+43       4.183561863802e+42      -8.837323330123e+20       1.255068559141e+43       4.183561863802e+42      -8.837323330123e+20       1.255068559141e+43       4.183561863802e+42      -8.837323330123e+20       3.801735975007e-08       7.940193037993e+40       9.227482065253e+43       9.227482065253e+43       3.075827354933e+43      -1.771221369840e+52       4.816400239061e-06       2.471664854420e+00 
       6.626149607938e+13       1.721524530487e-25       6.994014256634e-09       9.472893697256e+21       1.424866277603e+04       2.150368406858e-10       9.441377126701e+17       4.038480090791e-09       5.304250442161e+43       7.195844484239e+32       3.732257620480e+33       1.220533117609e+43       4.068443725364e+42      -8.714887870431e+20       1.220533117609e+43       4.068443725364e+42      -8.714887870431e+20       1.220533117609e+43       4.068443725364e+42      -8.714887870431e+20       3.801735975007e-08       7.721704517652e+40       8.973571499951e+43       8.973571499951e+43       2.991190499835e+43      -1.710509500071e+52       4.899441622493e-06       2.429772229769e+00 
       6.580088985043e+13       1.745710228616e-25       7.043126970530e-09       9.341652816834e+21       1.424866277603e+04       2.165420985706e-10       9.375746898412e+17       4.066749451426e-09       5.158294566141e+43       7.046822903244e+32       3.654964825659e+33       1.186947980117e+43       3.956493267057e+42      -8.594148675686e+20       1.186947980117e+43       3.956493267057e+42      -8.594148675686e+20       1.186947980117e+43       3.956493267057e+42      -8.594148675686e+20       3.801735975007e-08       7.509228097180e+40       8.726647735026e+43       8.726647735026e+43       2.908882578197e+43      -1.651878641290e+52       4.982483005925e-06       2.389276025940e+00 
       6.534348545226e+13       1.770235711618e-25       7.092239684425e-09       9.212230194828e+21       1.424866277603e+04       2.180578932606e-10       9.310572888195e+17       4.095216697586e-09       5.016354925399e+43       6.900887468934e+32       3.579272717805e+33       1.154286997361e+43       3.847623324535e+42      -8.475082245223e+20       1.154286997361e+43       3.847623324535e+42      -8.475082245223e+20       1.154286997361e+43       3.847623324535e+42      -8.475082245223e+20       3.801735975007e-08       7.302598342966e+40       8.486518516251e+43       8.486518516251e+43       2.828839505275e+43      -1.595257463017e+52       5.065524389357e-06       2.350107566498e+00 
       6.488926062786e+13       1.795105753130e-25       7.143171387725e-09       9.084600640433e+21       1.424866277603e+04       2.195842985135e-10       9.245851924722e+17       4.123883214469e-09       4.878321006084e+43       6.757974269081e+32       3.505148147661e+33       1.122524739580e+43       3.741749131933e+42      -8.357665403963e+20       1.122524739580e+43       3.741749131933e+42      -8.357665403963e+20       1.122524739580e+43       3.741749131933e+42      -8.357665403963e+20       3.801735975007e-08       7.101654373598e+40       8.252996879615e+43       8.252996879615e+43       2.750998959732e+43      -1.540577079757e+52       5.148565772789e-06       2.312202605748e+00 
       6.443819327494e+13       1.820325193856e-25       7.192284101620e-09       8.958739311842e+21       1.424866277603e+04       2.211213886031e-10       9.181580858711e+17       4.152750396970e-09       4.744085335330e+43       6.618020715039e+32       3.432558652470e+33       1.091636476760e+43       3.638788255867e+42      -8.241875297903e+20       1.091636476760e+43       3.638788255867e+42      -8.241875297903e+20       1.091636476760e+43       3.638788255867e+42      -8.241875297903e+20       3.801735975007e-08       6.906239734604e+40       8.025901005754e+43       8.025901005754e+43       2.675300335115e+43      -1.487770967191e+52       5.231607156221e-06       2.275500977086e+00 
       6.399026144483e+13       1.845898942504e-25       7.243215804920e-09       8.834621711420e+21       1.424866277603e+04       2.226692383233e-10       9.117756562771e+17       4.181819649748e-09       4.613543397580e+43       6.480965514336e+32       3.361472441759e+33       1.061598159377e+43       3.538660531257e+42      -8.127689389667e+20       1.061598159377e+43       3.538660531257e+42      -8.127689389667e+20       1.061598159377e+43       3.538660531257e+42      -8.127689389667e+20       3.801735975007e-08       6.716202276634e+40       7.805054078389e+43       7.805054078389e+43       2.601684692663e+43      -1.436774881246e+52       5.314648539653e-06       2.239946274319e+00 
