# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_nudm           12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       1.195047157661e+08       5.292510766982e-14       3.878393885316e-03       3.081315155634e+10       1.429058893809e+04       1.195817983157e-04       1.707792783467e+12       2.239188595432e-03       5.612020639480e+20       4.221367843847e+15       2.189490384146e+16       3.815882356171e-08       3.882221286146e+20       9.494503088343e+20       9.494503088343e+20       3.164747308542e+20      -3.263999651044e+23       1.593006619618e-04       7.336288208336e-02 
       1.186739977349e+08       5.366864909879e-14       3.905542454959e-03       3.038625796408e+10       1.429058891095e+04       1.204188707154e-04       1.695921330339e+12       2.254862785551e-03       5.457595912300e+20       4.133945868387e+15       2.144147362236e+16       3.815882356171e-08       3.775395064100e+20       9.233246730595e+20       9.233246730595e+20       3.077663658800e+20      -3.152120358626e+23       1.593821844155e-04       7.332563936262e-02 
       1.178490543078e+08       5.442263646921e-14       3.932881063520e-03       2.996527868917e+10       1.429058888361e+04       1.212618026193e-04       1.684132399725e+12       2.270646693173e-03       5.307420456037e+20       4.048334349148e+15       2.099743366877e+16       3.815882356171e-08       3.671508355476e+20       8.979179269194e+20       8.979179269194e+20       2.992976270505e+20      -3.044075926498e+23       1.594637071836e-04       7.328843669592e-02 
       1.170298453434e+08       5.518721653459e-14       3.960411038861e-03       2.955013179267e+10       1.429058885608e+04       1.221106350439e-04       1.672425417983e+12       2.286541086297e-03       5.161377344448e+20       3.964495792677e+15       2.056258951398e+16       3.815882356171e-08       3.570480274339e+20       8.732102889640e+20       8.732102889640e+20       2.910619206262e+20      -2.939734907998e+23       1.595452302685e-04       7.325127403684e-02 
       1.162163309795e+08       5.596253811014e-14       3.988133721577e-03       2.914073647085e+10       1.429058882835e+04       1.229654092926e-04       1.660799815459e+12       2.302546738293e-03       5.019352868722e+20       3.882393481989e+15       2.013675071855e+16       3.815882356171e-08       3.472232160472e+20       8.491825220636e+20       8.491825220636e+20       2.830528343065e+20      -2.838970362033e+23       1.596267536725e-04       7.321415133921e-02 
       1.154084716311e+08       5.674875210175e-14       4.016050459541e-03       2.873701303947e+10       1.429058880044e+04       1.238261669584e-04       1.649255026458e+12       2.318664427948e-03       4.881236448951e+20       3.801991460483e+15       1.971973078694e+16       3.815882356171e-08       3.376687518132e+20       8.258159184305e+20       8.258159184305e+20       2.752641322361e+20      -2.741659698642e+23       1.597082773981e-04       7.317706855704e-02 
       1.146062279882e+08       5.754601153536e-14       4.044162613354e-03       2.833888291824e+10       1.429058877233e+04       1.246929499250e-04       1.637790489218e+12       2.334894939499e-03       4.746920548027e+20       3.723254516201e+15       1.931134708583e+16       3.815882356171e-08       3.283771956496e+20       8.030922850539e+20       8.030922850539e+20       2.676897501508e+20      -2.647684529858e+23       1.597898014476e-04       7.314002564455e-02 
       1.138095610141e+08       5.835447158671e-14       4.072471549080e-03       2.794626861558e+10       1.429058874402e+04       1.255658003696e-04       1.626405645881e+12       2.351239062672e-03       4.616300587920e+20       3.646148166400e+15       1.891142076410e+16       3.815882356171e-08       3.193413131733e+20       7.809939295342e+20       7.809939295342e+20       2.603237906551e+20      -2.556930525669e+23       1.598713258235e-04       7.310302255617e-02 
       1.130184319436e+08       5.917428961160e-14       4.100978643692e-03       2.755909371348e+10       1.429058871551e+04       1.264447607644e-04       1.615099942468e+12       2.367697592720e-03       4.489274868246e+20       3.570638642456e+15       1.851977667454e+16       3.815882356171e-08       3.105540690684e+20       7.595036463083e+20       7.595036463083e+20       2.531605186310e+20      -2.469287274931e+23       1.599528505282e-04       7.306605924655e-02 
       1.122328022806e+08       6.000562517646e-14       4.129685285079e-03       2.717728285266e+10       1.429058868680e+04       1.273298738790e-04       1.603872828850e+12       2.384271330464e-03       4.365744487091e+20       3.496692875071e+15       1.813624329715e+16       3.815882356171e-08       3.020086216082e+20       7.386047032534e+20       7.386047032534e+20       2.461943567724e+20      -2.384648151042e+23       1.600343755643e-04       7.302913567052e-02 
       1.114526337970e+08       6.084864008945e-14       4.158592870226e-03       2.680076171789e+10       1.429058865790e+04       1.282211827824e-04       1.592723758723e+12       2.400961082330e-03       4.245613264002e+20       3.424278479793e+15       1.776065266398e+16       3.815882356171e-08       2.936983173280e+20       7.182808286594e+20       7.182808286594e+20       2.394198812427e+20      -2.302910182213e+23       1.601159009342e-04       7.299225178314e-02 
       1.106778885303e+08       6.170349843194e-14       4.187702805211e-03       2.642945702355e+10       1.429058862879e+04       1.291187308452e-04       1.581652189580e+12       2.417767660387e-03       4.128787665103e+20       3.353363742834e+15       1.739284028560e+16       3.815882356171e-08       2.856166858454e+20       6.985161985596e+20       6.985161985596e+20       2.328318174519e+20      -2.223973926201e+23       1.601974266404e-04       7.295540753968e-02 
       1.099085287819e+08       6.257036659041e-14       4.217016507027e-03       2.606329649931e+10       1.429058859947e+04       1.300225617414e-04       1.570657582685e+12       2.434691882390e-03       4.015176730267e+20       3.283917607177e+15       1.703264507906e+16       3.815882356171e-08       2.777574348216e+20       6.792954244110e+20       6.792954244110e+20       2.264250359494e+20      -2.147743349321e+23       1.602789526855e-04       7.291860289561e-02 
